zip_code,lat,lng,zhvi_value
13796,42.5513,-75.13644,201651.7662
13797,42.32765,-76.04389,178512.6398
13801,42.50327,-75.78028,126445.4079
13802,42.25164,-76.04207,193256.3224
13803,42.45787,-76.06028,191474.0036
13804,42.20708,-75.37562,186285.3495
13806,42.37894,-74.97315,464567.0995565022
13807,42.61718,-74.98612,220000.6608
13808,42.52797,-75.25657,183247.2028
13809,42.40849,-75.3914,147284.853
13810,42.61188,-75.11157,200008.2726
13811,42.23099,-76.17481,182921.73
13812,42.02993,-76.35461,164912.9794
13813,42.16808,-75.54266,184156.257
13814,42.61655,-75.52584,464567.0995565022
13815,42.54712,-75.53413,144555.8107
13820,42.47204,-75.03893,215028.7127
13825,42.44329,-75.20154,211823.8372
13826,42.10517,-75.63701,464567.0995565022
13827,42.11178,-76.25216,193746.6145
13830,42.43868,-75.6295,132601.0983
13832,42.6531,-75.66286,142240.6309
13833,42.19829,-75.76432,191797.1814
13834,42.54903,-74.96727,464567.0995565022
13835,42.38906,-76.16939,166710.6042
13838,42.28423,-75.39595,147744.8775
13839,42.24824,-75.26007,191637.3429
13841,42.41408,-75.84171,138886.6821
13842,42.37922,-74.72302,276782.54
13843,42.53468,-75.37584,170574.3685
13844,42.60927,-75.68083,141448.1608
13846,42.36037,-75.05465,247179.7528
13847,42.20443,-75.27777,464567.0995565022
13849,42.33785,-75.31392,168491.8346
13850,42.04873,-76.02663,241215.0475
13856,42.16666,-75.16633,192612.4415
13859,42.37123,-75.24916,464567.0995565022
13860,42.45573,-74.94989,464567.0995565022
13861,42.5048,-75.14156,213442.9042
13862,42.3369,-75.9372,186349.554
13863,42.44164,-75.904,137121.3147
13864,42.29095,-76.39225,179296.9585
13865,42.06282,-75.62879,175872.486
13901,42.18253,-75.88048,191222.2928
13902,42.08895,-75.96891,464567.0995565022
13903,42.04749,-75.89573,179300.3665
13904,42.13072,-75.81587,153694.3231
13905,42.18086,-75.94476,184580.8776
14001,43.03149,-78.51154,305383.9115
14004,42.89487,-78.51008,321879.0965
14005,42.91788,-78.24703,235893.9542
14006,42.63366,-79.02056,214491.3089
14008,43.30792,-78.62728,242117.8276
14009,42.57542,-78.39241,208510.7823
14011,42.83158,-78.29784,221852.3672
14012,43.33431,-78.52572,231348.5209
14013,43.07639,-78.39704,200449.3045
14020,42.99513,-78.21508,196521.4208
14024,42.58111,-78.24431,188859.8397
14025,42.6232,-78.72609,340257.8184
14026,42.94212,-78.68794,315980.9315
14027,42.59408,-79.02067,464567.0995565022
14028,43.31498,-78.71664,254094.245
14029,42.47293,-78.26346,464567.0995565022
14030,42.56518,-78.50052,248377.2557
14031,42.98661,-78.60908,503547.5263
14032,43.04587,-78.63189,573257.9299
14033,42.65865,-78.68436,366228.7626
14034,42.4985,-78.86238,211656.2491
14035,42.49099,-78.85936,464567.0995565022
14036,42.97447,-78.38712,262987.3142
14037,42.80637,-78.45448,287313.0336
14039,42.83593,-78.17101,464567.0995565022
14040,42.88809,-78.37847,293405.1732
14041,42.4059,-78.97699,464567.0995565022
14042,42.46882,-78.48377,191066.5524
14043,42.90142,-78.70431,264345.524
14047,42.68579,-78.99328,247413.3424
14048,42.48087,-79.31128,131513.864
14051,43.04168,-78.69927,518227.5712
14052,42.77054,-78.58084,426966.0344
14054,42.90606,-78.1312,222713.6094
14055,42.5536,-78.60121,307884.4821
14056,42.99183,-78.30663,464567.0995565022
14057,42.64587,-78.87542,320781.4544
14058,43.10167,-78.16211,192827.1264
14059,42.83241,-78.63678,412591.1452
14060,42.43986,-78.30884,146625.0645
14061,42.59111,-79.08949,464567.0995565022
14062,42.44364,-79.14897,195855.6521
14063,42.41451,-79.32518,209146.6045
14065,42.48741,-78.31158,187712.4734
14066,42.62381,-78.18051,161991.3267
14067,43.21565,-78.56644,241292.1641
14068,43.02696,-78.75808,448964.1368
14069,42.59984,-78.62984,301292.1917
14070,42.43673,-78.92798,153241.5186
14072,43.01673,-78.96308,383992.38
14075,42.71297,-78.82985,327680.9094
14080,42.64289,-78.54886,322067.7449
14081,42.56332,-79.06528,226660.7242
14082,42.65689,-78.38435,258294.1403
14083,42.67921,-78.43446,464567.0995565022
14085,42.71494,-78.92691,364113.4964
14086,42.90661,-78.6291,374431.302
14091,42.54224,-78.88868,271966.3167
14092,43.17314,-78.99521,341635.2524
14094,43.15989,-78.70032,256752.231
14098,43.33464,-78.37827,197053.5489
14101,42.3863,-78.54292,196585.4736
14102,42.84272,-78.55481,376997.0989
14103,43.2125,-78.37696,167866.2612
14105,43.19043,-78.4813,203031.2369
14108,43.26365,-78.7274,228593.2908
14109,43.13718,-79.03516,464567.0995565022
14111,42.58206,-78.89803,242880.6233
14112,42.6981,-78.9395,464567.0995565022
14113,42.66813,-78.33624,227960.1153
14120,43.07337,-78.83585,277183.2973
14125,43.08773,-78.28207,176271.8001
14126,43.33529,-78.72335,173928.317
14127,42.75204,-78.74402,420904.4566
14129,42.4805,-79.0092,183663.8864
14130,42.55318,-78.14959,464567.0995565022
14131,43.23556,-78.89935,281577.8394
14132,43.14787,-78.87856,313251.1537
14134,42.53057,-78.51738,253551.5307
14135,42.48489,-79.2437,464567.0995565022
14136,42.52387,-79.16935,189518.5423
14138,42.37497,-79.05376,141071.1346
14139,42.71723,-78.53606,354331.4065
14141,42.52366,-78.7109,258339.1156
14143,42.97547,-78.0759,225929.9552
14145,42.73154,-78.43205,250274.0358
14150,42.99794,-78.87815,256985.9396
14166,42.45088,-79.41592,464567.0995565022
14167,42.74327,-78.32629,223772.8205
14168,42.51187,-78.98745,464567.0995565022
14169,42.76446,-78.52938,464567.0995565022
14170,42.70115,-78.67294,374792.9913
14171,42.42491,-78.64286,215664.9992
14172,43.28201,-78.81757,262739.1746
14173,42.52594,-78.47306,174119.171
14174,43.24178,-79.00548,331770.6166
14201,42.89706,-78.88752,314729.4346
14202,42.88798,-78.88358,581582.6181
14203,42.86244,-78.86507,464567.0995565022
14204,42.882,-78.8614,178234.8119
14206,42.88078,-78.81018,175545.7963
14207,42.95201,-78.89824,159421.9255
14208,42.9146,-78.85146,149200.402
14209,42.91365,-78.86622,329341.9289
14210,42.86407,-78.82811,180011.2181
14211,42.90813,-78.81883,112430.8472
14212,42.89438,-78.81957,154003.596
14213,42.91762,-78.89099,201215.1658
14214,42.93936,-78.84101,289491.975
14215,42.93451,-78.81023,145163.151
14216,42.94855,-78.862,336763.8369
14217,42.97189,-78.87674,259944.9407
14218,42.81921,-78.82772,215187.3609
14219,42.78903,-78.82694,251543.0218
14220,42.84571,-78.82264,237981.8604
14221,42.97918,-78.72158,411080.65
14222,42.92002,-78.8771,532555.3881
14223,42.97348,-78.84612,268629.4825
14224,42.83767,-78.74771,288464.1225
14225,42.92879,-78.752,232579.5905
14226,42.97078,-78.79844,314346.1481
14227,42.88402,-78.74665,261389.0297
14228,43.04214,-78.7798,348582.708
14260,43.00165,-78.79066,464567.0995565022
14261,43.00188,-78.7848,464567.0995565022
14301,43.09701,-79.03726,108313.5401
14302,43.0939,-79.04919,464567.0995565022
14303,43.08428,-79.03908,104911.4573
14304,43.10197,-78.95282,202002.2234
14305,43.1199,-79.02265,143645.6914
14411,43.23456,-78.21349,171559.2191
14413,43.2229,-76.97067,464567.0995565022
14414,42.89358,-77.73501,272197.0306
14415,42.7559,-77.01643,464567.0995565022
14416,43.08003,-77.97849,244666.1041
14418,42.60717,-77.21681,308039.4841
14420,43.21385,-77.93305,269205.5336
14422,43.08357,-78.06704,198754.4168
14423,42.94382,-77.82788,238015.0749
14424,42.84649,-77.3104,356092.9867
14425,42.98962,-77.33734,322182.7848
14427,42.61828,-78.05442,176579.4443
14428,43.08029,-77.85963,319501.179
14432,42.95696,-77.14333,243517.9868
14433,43.07939,-76.87779,148759.1887
14435,42.71496,-77.66721,305056.6585
14437,42.57072,-77.73435,170354.7799
14441,42.68608,-76.95756,239879.7011
14445,43.11312,-77.48978,231155.7889
14450,43.0921,-77.41623,395386.5455
14453,43.01602,-77.47338,464567.0995565022
14454,42.79731,-77.76879,313809.1719
14456,42.84584,-77.00012,217709.371
14462,42.68652,-77.75112,224366.6792
14463,42.79539,-77.0689,464567.0995565022
14464,43.32659,-77.9374,242984.4562
14466,42.77773,-77.5842,276927.898
14467,43.04119,-77.60996,299664.0256
14468,43.29242,-77.80542,300051.9164
14469,42.87778,-77.46735,313993.6473
14470,43.21099,-78.05456,209712.2423
14471,42.75308,-77.49425,315212.6768
14472,42.96589,-77.58173,446225.2575
14475,42.93683,-77.49787,461127.4274
14476,43.32946,-78.04226,234352.0424
14477,43.33353,-78.13415,231158.5983
14478,42.58011,-77.12791,530940.485
14479,43.23768,-78.31008,464567.0995565022
14480,42.83809,-77.70736,361639.5165
14481,42.77173,-77.91643,217906.3696
14482,42.97457,-77.97014,223297.8534
14485,42.88016,-77.60131,286262.3361
14486,42.89293,-77.92295,242094.2014
14487,42.81174,-77.63873,302668.5784
14489,43.09008,-76.99238,162576.5659
14502,43.09532,-77.33598,320443.347
14504,42.96839,-77.2327,185134.5571
14505,43.15846,-77.17503,236695.928
14506,43.0012,-77.50508,467583.0578
14507,42.69635,-77.27373,282661.1176
14510,42.69485,-77.87167,159671.273
14511,42.99603,-77.87762,214429.9059
14512,42.64411,-77.39296,271709.6806
14513,43.07204,-77.0961,196983.3295
14514,43.08597,-77.80303,328318.7992
14515,43.25287,-77.73175,464567.0995565022
14516,43.19855,-76.91153,201567.5992
14517,42.59217,-77.8971,178956.3343
14519,43.23184,-77.31389,333037.3817
14521,42.67639,-76.80876,256345.2713
14522,43.05911,-77.22152,228927.725
14525,42.87242,-78.01471,227769.0771
14526,43.15129,-77.44806,387025.3296
14527,42.66764,-77.06473,321831.0252
14529,42.53748,-77.64418,464567.0995565022
14530,42.73446,-78.00276,155550.0367
14532,42.96462,-77.02601,230850.3259
14533,42.84632,-77.88468,230990.1515
14534,43.0564,-77.52083,504318.175
14536,42.53958,-78.08358,135140.0904
14537,43.03539,-77.15604,193640.6821
14539,42.83418,-77.87521,464567.0995565022
14541,42.75704,-76.84403,353742.8893
14542,43.15306,-76.87595,464567.0995565022
14543,42.98777,-77.67747,362466.4786
14544,42.75562,-77.23958,354737.3347
14545,42.66166,-77.71056,464567.0995565022
14546,43.0296,-77.77372,264015.0333
14548,42.97538,-77.24341,238245.1109
14549,42.69667,-78.02212,464567.0995565022
14550,42.67757,-78.09166,161467.811
14551,43.21886,-77.04596,177430.4231
14555,43.25946,-76.98665,273876.3698
14556,42.67906,-77.83222,464567.0995565022
14557,43.04807,-78.06126,464567.0995565022
14559,43.18823,-77.81778,311978.7263
14560,42.68716,-77.57691,211634.5624
14561,42.82218,-77.13131,251726.6765
14564,42.98329,-77.42417,487437.7951
14568,43.14657,-77.28365,285348.8759
14569,42.74012,-78.17269,179211.5895
14571,43.34397,-78.24894,195322.9374
14572,42.5669,-77.57017,159038.2697
14580,43.21883,-77.44561,383494.5586
14585,42.90587,-77.55301,464567.0995565022
14586,43.04151,-77.68693,354186.688
14588,42.67973,-76.87047,464567.0995565022
14589,43.23997,-77.17224,238465.2523
14590,43.24533,-76.83099,203808.1892
14591,42.82865,-78.09364,207762.513
14592,42.86875,-77.89066,215174.4085
14604,43.1569,-77.60536,464567.0995565022
14605,43.16838,-77.60177,90625.60103
14606,43.17069,-77.69933,207882.9295
14607,43.15099,-77.58682,353000.0582
14608,43.15335,-77.62362,118752.2529
14609,43.17731,-77.55234,204795.2376
14610,43.14196,-77.5463,334241.7892
14611,43.14756,-77.64731,115244.1759
14612,43.26513,-77.67654,277266.5163
14613,43.1822,-77.64068,136062.2686
14614,43.1574,-77.61473,464567.0995565022
14615,43.20337,-77.65637,187089.8635
14616,43.23431,-77.65822,212462.4968
14617,43.22488,-77.59323,258915.131
14618,43.11305,-77.55547,402898.052
14619,43.1361,-77.649,163281.7312
14620,43.12878,-77.60463,279180.5004
14621,43.18911,-77.60408,107878.8919
14622,43.21389,-77.55359,235393.0433
14623,43.08798,-77.64314,252339.294
14624,43.12765,-77.7317,262622.6452
14625,43.14891,-77.50551,365921.4302
14626,43.21348,-77.71272,275987.4542
14627,43.12931,-77.62912,464567.0995565022
14642,43.12281,-77.62508,464567.0995565022
14701,42.08091,-79.25502,121021.9212
14706,42.10663,-78.52795,193654.404
14707,42.08256,-78.06196,464567.0995565022
14708,42.01424,-78.06988,464567.0995565022
14709,42.35279,-77.98267,127971.7598
14710,42.08957,-79.42306,241869.5864
14711,42.32088,-78.12625,121247.6966
14712,42.18163,-79.36812,337674.615
14714,42.28368,-78.23493,143897.1011
14715,42.07323,-78.14832,96329.58402
14716,42.38056,-79.43406,154687.7501
14717,42.36258,-78.18235,189843.5413
14718,42.34417,-79.28813,178367.0999
14719,42.34323,-78.87198,154804.3212
14720,42.10857,-79.27997,100595.9468
14721,42.01645,-78.26801,464567.0995565022
14722,42.20961,-79.46882,568215.3224
14723,42.3101,-79.13489,157624.8212
14724,42.05272,-79.67031,231178.0751
14726,42.25255,-79.02221,140490.9422
14727,42.2129,-78.29358,144436.4699
14728,42.2648,-79.41689,262727.3826
14729,42.40404,-78.73628,204168.1001
14731,42.30063,-78.65092,404303.2199
14732,42.2188,-79.10696,464567.0995565022
14733,42.14996,-79.17499,138159.8847
14735,42.45027,-78.09681,138212.5501
14736,42.13715,-79.74644,325561.5995
14737,42.33524,-78.42926,154520.6028
14738,42.04539,-79.05926,173284.4453
14739,42.1925,-78.14932,106465.5167
14740,42.21962,-79.18053,170984.3229
14741,42.21868,-78.5963,213658.881
14742,42.11934,-79.30878,214364.7039
14743,42.20532,-78.40631,142139.6736
14744,42.4219,-78.21516,195175.5653
14747,42.15346,-79.09061,156843.2733
14748,42.1392,-78.63636,127046.4037
14750,42.07939,-79.32752,217468.3021
14752,42.3517,-79.31965,71431.38522
14753,42.03899,-78.63516,106780.2284
14754,42.02385,-78.19799,128973.1225
14755,42.23477,-78.81398,166870.507
14756,42.19708,-79.42373,464567.0995565022
14757,42.23944,-79.50457,247506.931
14760,42.07098,-78.41421,116746.3121
14767,42.05344,-79.51583,186003.2837
14769,42.36885,-79.47413,169319.2229
14770,42.0468,-78.29963,137211.6932
14772,42.15383,-78.95086,149904.0582
14774,42.08875,-78.14658,464567.0995565022
14775,42.23198,-79.69532,142297.0262
14777,42.38999,-78.26167,180815.3103
14778,42.07759,-78.4827,464567.0995565022
14779,42.10703,-78.76977,101433.7135
14781,42.16402,-79.604,170714.2784
14782,42.2665,-79.2559,160689.1482
14783,42.06014,-78.91816,464567.0995565022
14784,42.31445,-79.38028,128375.4188
14785,42.15572,-79.40337,464567.0995565022
14787,42.31342,-79.5675,173283.4759
14788,42.06012,-78.37661,464567.0995565022
14801,42.09718,-77.28461,144144.0694
14802,42.2537,-77.78989,188313.8081
14803,42.25135,-77.78808,191116.3116
14804,42.31587,-77.8476,150829.1791
14805,42.3563,-76.72618,203539.6107
14806,42.15543,-77.78662,126739.0023
14807,42.41821,-77.71949,165476.9978
14808,42.55817,-77.46882,110855.0451
14809,42.41961,-77.44355,135884.0116
14810,42.34678,-77.34599,160724.6029
14812,42.29199,-76.99413,160939.8397
14813,42.24638,-77.99209,120614.24
14814,42.15525,-76.95148,254095.6219
14815,42.37335,-77.09463,252024.0472
14816,42.19728,-76.73161,178553.1984
14817,42.36295,-76.34548,273758.1869
14818,42.44878,-76.81688,279722.1291
14819,42.21924,-77.43466,145379.1691
14820,42.18629,-77.36258,161914.3654
14821,42.23541,-77.21623,175863.9067
14822,42.43522,-77.84702,107511.1871
14823,42.23984,-77.5722,130151.6611
14824,42.26875,-76.70881,154260.1182
14825,42.05564,-76.62116,157135.9524
14826,42.49354,-77.49335,147984.2666
14827,42.18069,-77.14292,464567.0995565022
14830,42.12927,-77.02783,178890.5061
14836,42.51526,-77.91526,157895.5429
14837,42.49919,-77.01668,282971.467
14838,42.18951,-76.66635,185929.8419
14839,42.13961,-77.64331,138244.808
14840,42.44119,-77.18758,322777.0438
14841,42.52699,-76.84249,325838.1764
14842,42.59666,-76.963,374464.3438
14843,42.32819,-77.64371,114860.3562
14845,42.20225,-76.8334,213088.7597
14846,42.5301,-78.00319,173055.1757
14847,42.6031,-76.74047,242849.4364
14850,42.43249,-76.49891,413100.0137
14853,42.44727,-76.48149,464567.0995565022
14854,42.51138,-76.60874,464567.0995565022
14855,42.13978,-77.50112,150520.1917
14856,42.37737,-77.36944,464567.0995565022
14858,42.02909,-77.13315,195165.5603
14859,42.12118,-76.53985,178364.0431
14860,42.59099,-76.84201,294557.3726
14861,42.0914,-76.6888,164997.2989
14864,42.2804,-76.84205,162700.058
14865,42.35091,-76.83178,203295.2585
14867,42.34243,-76.61461,269171.9265
14869,42.36403,-76.77052,189976.0897
14870,42.16816,-77.13234,205266.8445
14871,42.03838,-76.91093,195417.6694
14872,42.24141,-76.86473,167671.3557
14873,42.52181,-77.29814,148715.5379
14874,42.53231,-77.17234,281917.6957
14877,42.06181,-77.68384,154196.684
14878,42.44946,-76.94401,268825.712
14879,42.31521,-77.19323,154938.0203
14880,42.17363,-77.97334,132866.774
14881,42.4017,-76.35795,464567.0995565022
14882,42.5801,-76.56576,354943.8036
14883,42.24056,-76.482,204673.5276
14884,42.47613,-77.88724,139310.0479
14885,42.048,-77.57117,181373.7384
14886,42.50408,-76.68836,327481.1348
14889,42.21605,-76.58138,173801.3234
14891,42.37823,-76.95035,226235.2901
14892,42.0478,-76.52804,159837.8711
14893,42.46952,-77.11182,464567.0995565022
14894,42.02442,-76.77185,154767.43
14895,42.07772,-77.93387,116003.3674
14897,42.02949,-77.79076,107081.6762
14898,42.05729,-77.43482,174764.0164
14901,42.07363,-76.74137,101825.9394
14903,42.12372,-76.87771,152407.0554
14904,42.07007,-76.80798,95560.71769
14905,42.08692,-76.84284,168769.2064
