zip_code,access_score,quality_score,insurance_score,healthcare_score
12035,0.0,36.37387387296452,89.8,32.50954954918581
12036,0.0,36.37387387296452,88.8,32.30954954918581
12037,0.0,36.37387387296452,91.1,32.76954954918581
12040,0.0,36.37387387296452,89.2,32.38954954918581
12041,0.0,36.37387387296452,91.1,32.76954954918581
12042,0.0,36.37387387296452,89.9,32.52954954918581
12043,37.21161963016628,24.999999999375,89.2,42.72464785181651
12045,0.0,36.37387387296452,88.9,32.32954954918581
12046,0.0,36.37387387296452,90.0,32.54954954918581
12047,0.0,36.37387387296452,89.0,32.34954954918581
12051,0.0,36.37387387296452,80.1,30.56954954918581
12052,0.0,36.37387387296452,90.9,32.72954954918581
12053,0.0,36.37387387296452,90.9,32.72954954918581
12054,0.0,36.37387387296452,93.5,33.24954954918581
12056,0.0,36.37387387296452,91.0,32.74954954918581
12057,0.0,36.37387387296452,88.9,32.32954954918581
12058,0.0,36.37387387296452,88.6,32.26954954918581
12059,0.0,36.37387387296452,91.3,32.80954954918581
12060,0.0,36.37387387296452,91.5,32.84954954918581
12061,0.0,36.37387387296452,92.3,33.00954954918581
12062,0.0,36.37387387296452,91.0,32.74954954918581
12063,0.0,36.37387387296452,92.2,32.98954954918581
12064,0.0,36.37387387296452,88.9,32.32954954918581
12065,0.0,36.37387387296452,92.2,32.98954954918581
12066,0.0,36.37387387296452,89.8,32.50954954918581
12067,0.0,36.37387387296452,91.4,32.82954954918581
12068,0.0,36.37387387296452,89.0,32.34954954918581
12069,0.0,36.37387387296452,88.5,32.24954954918581
12070,0.0,36.37387387296452,90.3,32.60954954918581
12071,0.0,36.37387387296452,89.2,32.38954954918581
12072,0.0,36.37387387296452,86.6,31.869549549185813
12074,0.0,36.37387387296452,91.1,32.76954954918581
12075,0.0,36.37387387296452,90.1,32.56954954918581
12076,0.0,36.37387387296452,89.0,32.34954954918581
12077,0.0,36.37387387296452,92.0,32.94954954918581
12078,24.11721548233714,24.999999999375,86.8,37.00688619268486
12083,0.0,36.37387387296452,90.2,32.58954954918581
12084,0.0,36.37387387296452,92.2,32.98954954918581
12085,0.0,36.37387387296452,91.2,32.789549549185814
12086,0.0,36.37387387296452,90.5,32.649549549185814
12087,0.0,36.37387387296452,89.7,32.48954954918581
12090,0.0,36.37387387296452,89.5,32.44954954918581
12092,0.0,36.37387387296452,90.1,32.56954954918581
12093,0.0,36.37387387296452,89.2,32.38954954918581
12094,0.0,36.37387387296452,90.4,32.62954954918581
12095,0.0,36.37387387296452,88.7,32.289549549185814
12106,0.0,36.37387387296452,92.2,32.98954954918581
12108,0.0,36.37387387296452,87.0,31.94954954918581
12110,0.0,36.37387387296452,91.1,32.76954954918581
12115,0.0,36.37387387296452,92.4,33.02954954918581
12116,0.0,36.37387387296452,89.6,32.46954954918581
12117,0.0,36.37387387296452,89.3,32.40954954918581
12118,0.0,36.37387387296452,90.6,32.66954954918581
12120,0.0,36.37387387296452,90.1,32.56954954918581
12121,0.0,36.37387387296452,90.8,32.70954954918581
12122,0.0,36.37387387296452,89.6,32.46954954918581
12123,0.0,36.37387387296452,91.5,32.84954954918581
12124,0.0,36.37387387296452,90.2,32.58954954918581
12125,0.0,36.37387387296452,90.9,32.72954954918581
12130,0.0,36.37387387296452,90.4,32.62954954918581
12131,0.0,36.37387387296452,89.2,32.38954954918581
12132,0.0,36.37387387296452,92.2,32.98954954918581
12134,0.0,36.37387387296452,89.0,32.34954954918581
12136,0.0,36.37387387296452,92.6,33.06954954918581
12137,0.0,36.37387387296452,90.6,32.66954954918581
12138,0.0,36.37387387296452,89.8,32.50954954918581
12139,0.0,36.37387387296452,87.0,31.94954954918581
12140,0.0,36.37387387296452,91.8,32.90954954918581
12143,0.0,36.37387387296452,89.0,32.34954954918581
12144,0.0,36.37387387296452,90.6,32.66954954918581
12147,0.0,36.37387387296452,90.6,32.66954954918581
12148,0.0,36.37387387296452,93.2,33.18954954918581
12149,0.0,36.37387387296452,89.4,32.429549549185815
12150,0.0,36.37387387296452,90.6,32.66954954918581
12151,0.0,36.37387387296452,93.0,33.149549549185814
12153,0.0,36.37387387296452,91.6,32.86954954918581
12154,0.0,36.37387387296452,90.8,32.70954954918581
12155,0.0,36.37387387296452,89.2,32.38954954918581
12156,0.0,36.37387387296452,91.9,32.929549549185815
12157,0.0,36.37387387296452,90.0,32.54954954918581
12158,0.0,36.37387387296452,91.4,32.82954954918581
12159,0.0,36.37387387296452,93.1,33.16954954918581
12160,0.0,36.37387387296452,89.7,32.48954954918581
12161,0.0,36.37387387296452,92.8,33.10954954918581
12164,0.0,36.37387387296452,86.7,31.88954954918581
12165,0.0,36.37387387296452,92.8,33.10954954918581
12166,0.0,36.37387387296452,87.7,32.08954954918581
12167,0.0,36.37387387296452,89.1,32.36954954918581
12168,0.0,36.37387387296452,90.3,32.60954954918581
12169,0.0,36.37387387296452,90.8,32.70954954918581
12170,0.0,36.37387387296452,90.1,32.56954954918581
12172,0.0,36.37387387296452,88.0,32.149549549185814
12173,0.0,36.37387387296452,90.0,32.54954954918581
12174,0.0,36.37387387296452,91.0,32.74954954918581
12175,0.0,36.37387387296452,87.4,32.02954954918581
12176,0.0,36.37387387296452,90.4,32.62954954918581
12177,0.0,36.37387387296452,89.6,32.46954954918581
12180,15.38816440542374,49.99999999875,88.1,43.7752657616695
12182,0.0,36.37387387296452,87.5,32.04954954918581
12183,0.0,36.37387387296452,88.6,32.26954954918581
12184,0.0,36.37387387296452,90.7,32.68954954918581
12185,0.0,36.37387387296452,90.3,32.60954954918581
12186,0.0,36.37387387296452,92.8,33.10954954918581
12187,0.0,36.37387387296452,89.3,32.40954954918581
12188,0.0,36.37387387296452,90.2,32.58954954918581
12189,0.0,36.37387387296452,88.6,32.26954954918581
12190,0.0,36.37387387296452,87.1,31.969549549185807
12192,0.0,36.37387387296452,89.5,32.44954954918581
12193,0.0,36.37387387296452,90.1,32.56954954918581
12194,0.0,36.37387387296452,89.1,32.36954954918581
12195,0.0,36.37387387296452,91.0,32.74954954918581
12196,0.0,36.37387387296452,91.7,32.88954954918581
12197,0.0,36.37387387296452,89.3,32.40954954918581
12198,0.0,36.37387387296452,91.5,32.84954954918581
12202,0.0,36.37387387296452,82.2,30.98954954918581
12203,0.0,36.37387387296452,90.2,32.58954954918581
12204,0.0,36.37387387296452,89.3,32.40954954918581
12205,0.0,36.37387387296452,90.2,32.58954954918581
12206,0.0,36.37387387296452,83.1,31.16954954918581
12207,0.0,36.37387387296452,82.3,31.009549549185813
12208,34.59327022725767,49.99999999875,90.3,51.89730809040307
12209,0.0,36.37387387296452,86.1,31.76954954918581
12210,0.0,36.37387387296452,85.8,31.70954954918581
12211,0.0,36.37387387296452,92.1,32.96954954918581
12222,0.0,36.37387387296452,82.2,30.98954954918581
12302,0.0,36.37387387296452,91.6,32.86954954918581
12303,0.0,36.37387387296452,88.8,32.30954954918581
12304,0.0,36.37387387296452,86.4,31.829549549185813
12305,0.0,36.37387387296452,85.2,31.58954954918581
12306,0.0,36.37387387296452,89.6,32.46954954918581
12307,0.0,36.37387387296452,79.1,30.369549549185813
12308,38.61998283389255,24.999999999375,86.8,42.80799313330702
12309,0.0,36.37387387296452,92.9,33.12954954918581
12401,19.720041192249237,0.0,87.2,25.3280164768997
12404,0.0,36.37387387296452,90.3,32.60954954918581
12405,0.0,36.37387387296452,89.2,32.38954954918581
12406,0.0,36.37387387296452,88.6,32.26954954918581
12407,0.0,36.37387387296452,89.6,32.46954954918581
12409,0.0,36.37387387296452,93.2,33.18954954918581
12410,0.0,36.37387387296452,90.2,32.58954954918581
12411,0.0,36.37387387296452,90.6,32.66954954918581
12412,0.0,36.37387387296452,90.5,32.649549549185814
12413,0.0,36.37387387296452,88.7,32.289549549185814
12414,0.0,36.37387387296452,87.0,31.94954954918581
12416,0.0,36.37387387296452,89.0,32.34954954918581
12417,0.0,36.37387387296452,90.5,32.649549549185814
12418,0.0,36.37387387296452,89.4,32.429549549185815
12419,0.0,36.37387387296452,91.2,32.789549549185814
12420,0.0,36.37387387296452,89.2,32.38954954918581
12421,0.0,36.37387387296452,90.3,32.60954954918581
12422,0.0,36.37387387296452,88.9,32.32954954918581
12423,0.0,36.37387387296452,89.4,32.429549549185815
12424,0.0,36.37387387296452,91.7,32.88954954918581
12427,0.0,36.37387387296452,89.8,32.50954954918581
12428,40.66163013785652,36.37387387296452,83.8,47.57420160432842
12429,0.0,36.37387387296452,90.6,32.66954954918581
12430,0.0,36.37387387296452,87.4,32.02954954918581
12431,0.0,36.37387387296452,90.2,32.58954954918581
12432,0.0,36.37387387296452,88.9,32.32954954918581
12433,0.0,36.37387387296452,92.1,32.96954954918581
12434,0.0,36.37387387296452,89.7,32.48954954918581
12435,0.0,36.37387387296452,88.4,32.22954954918581
12436,0.0,36.37387387296452,90.8,32.70954954918581
12438,0.0,36.37387387296452,89.4,32.429549549185815
12439,0.0,36.37387387296452,89.1,32.36954954918581
12440,0.0,36.37387387296452,91.6,32.86954954918581
12441,0.0,36.37387387296452,90.5,32.649549549185814
12442,0.0,36.37387387296452,90.3,32.60954954918581
12443,0.0,36.37387387296452,92.1,32.96954954918581
12444,0.0,36.37387387296452,91.5,32.84954954918581
12446,0.0,36.37387387296452,89.2,32.38954954918581
12448,0.0,36.37387387296452,93.2,33.18954954918581
12449,0.0,36.37387387296452,89.3,32.40954954918581
12450,0.0,36.37387387296452,89.5,32.44954954918581
12451,0.0,36.37387387296452,88.9,32.32954954918581
12452,0.0,36.37387387296452,91.8,32.90954954918581
12453,0.0,36.37387387296452,89.1,32.36954954918581
12454,0.0,36.37387387296452,90.0,32.54954954918581
12455,57.55928181482135,36.37387387296452,88.8,55.33326227511435
12456,0.0,36.37387387296452,90.6,32.66954954918581
12457,0.0,36.37387387296452,90.7,32.68954954918581
12458,0.0,36.37387387296452,84.3,31.40954954918581
12459,0.0,36.37387387296452,89.5,32.44954954918581
12460,0.0,36.37387387296452,89.5,32.44954954918581
12461,0.0,36.37387387296452,91.1,32.76954954918581
12463,0.0,36.37387387296452,89.3,32.40954954918581
12464,0.0,36.37387387296452,90.0,32.54954954918581
12465,0.0,36.37387387296452,90.6,32.66954954918581
12466,0.0,36.37387387296452,90.6,32.66954954918581
12468,0.0,36.37387387296452,89.8,32.50954954918581
12469,0.0,36.37387387296452,90.2,32.58954954918581
12470,0.0,36.37387387296452,89.7,32.48954954918581
12471,0.0,36.37387387296452,90.0,32.54954954918581
12472,0.0,36.37387387296452,90.3,32.60954954918581
12473,0.0,36.37387387296452,89.3,32.40954954918581
12474,0.0,36.37387387296452,90.0,32.54954954918581
12475,0.0,36.37387387296452,90.0,32.54954954918581
12477,0.0,36.37387387296452,89.8,32.50954954918581
12480,0.0,36.37387387296452,90.3,32.60954954918581
12481,0.0,36.37387387296452,91.0,32.74954954918581
12482,0.0,36.37387387296452,88.5,32.24954954918581
12483,0.0,36.37387387296452,87.5,32.04954954918581
12484,0.0,36.37387387296452,92.0,32.94954954918581
12485,0.0,36.37387387296452,89.6,32.46954954918581
12486,0.0,36.37387387296452,91.3,32.80954954918581
12487,0.0,36.37387387296452,90.2,32.58954954918581
12489,0.0,36.37387387296452,82.5,31.049549549185812
12490,0.0,36.37387387296452,89.7,32.48954954918581
12491,0.0,36.37387387296452,92.1,32.96954954918581
12492,0.0,36.37387387296452,91.2,32.789549549185814
12493,0.0,36.37387387296452,89.4,32.429549549185815
12494,0.0,36.37387387296452,91.2,32.789549549185814
12495,0.0,36.37387387296452,93.2,33.18954954918581
12496,0.0,36.37387387296452,88.9,32.32954954918581
12498,0.0,36.37387387296452,92.4,33.02954954918581
12501,0.0,36.37387387296452,86.5,31.84954954918581
12502,0.0,36.37387387296452,90.5,32.649549549185814
12503,0.0,36.37387387296452,90.3,32.60954954918581
12504,0.0,36.37387387296452,90.3,32.60954954918581
12507,0.0,36.37387387296452,91.6,32.86954954918581
12508,0.0,36.37387387296452,86.1,31.76954954918581
12512,0.0,36.37387387296452,91.1,32.76954954918581
12513,0.0,36.37387387296452,90.9,32.72954954918581
12514,0.0,36.37387387296452,92.0,32.94954954918581
12515,0.0,36.37387387296452,88.6,32.26954954918581
12516,0.0,36.37387387296452,89.4,32.429549549185815
12517,0.0,36.37387387296452,88.3,32.20954954918581
12518,0.0,36.37387387296452,91.9,32.929549549185815
12520,0.0,36.37387387296452,92.7,33.08954954918581
12521,0.0,36.37387387296452,90.0,32.54954954918581
12522,0.0,36.37387387296452,87.2,31.98954954918581
12523,0.0,36.37387387296452,89.8,32.50954954918581
12524,0.0,36.37387387296452,89.7,32.48954954918581
12525,0.0,36.37387387296452,91.2,32.789549549185814
12526,0.0,36.37387387296452,90.9,32.72954954918581
12527,0.0,36.37387387296452,85.8,31.70954954918581
12528,0.0,36.37387387296452,89.6,32.46954954918581
12529,0.0,36.37387387296452,91.1,32.76954954918581
12530,0.0,36.37387387296452,89.7,32.48954954918581
12531,0.0,36.37387387296452,91.1,32.76954954918581
12533,0.0,36.37387387296452,91.0,32.74954954918581
12534,27.577191052573436,24.999999999375,87.6,38.550876420779375
12538,0.0,36.37387387296452,89.6,32.46954954918581
12540,0.0,36.37387387296452,92.0,32.94954954918581
12542,0.0,36.37387387296452,90.2,32.58954954918581
12543,0.0,36.37387387296452,87.8,32.10954954918581
12545,0.0,36.37387387296452,90.7,32.68954954918581
12546,0.0,36.37387387296452,88.8,32.30954954918581
12547,0.0,36.37387387296452,90.4,32.62954954918581
12548,0.0,36.37387387296452,88.0,32.149549549185814
12549,0.0,36.37387387296452,89.6,32.46954954918581
12550,15.240431748711773,24.999999999375,82.5,32.596172699234714
12553,0.0,36.37387387296452,88.3,32.20954954918581
12561,0.0,36.37387387296452,90.6,32.66954954918581
12563,0.0,36.37387387296452,88.9,32.32954954918581
12564,0.0,36.37387387296452,89.2,32.38954954918581
12565,0.0,36.37387387296452,89.8,32.50954954918581
12566,0.0,36.37387387296452,89.2,32.38954954918581
12567,0.0,36.37387387296452,88.9,32.32954954918581
12569,0.0,36.37387387296452,90.8,32.70954954918581
12570,0.0,36.37387387296452,91.7,32.88954954918581
12571,0.0,36.37387387296452,91.5,32.84954954918581
12572,36.27564318388419,99.9999999975,91.4,72.79025727255367
12574,0.0,36.37387387296452,91.7,32.88954954918581
12575,0.0,36.37387387296452,90.9,32.72954954918581
12577,0.0,36.37387387296452,91.0,32.74954954918581
12578,0.0,36.37387387296452,91.5,32.84954954918581
12580,0.0,36.37387387296452,90.2,32.58954954918581
12581,0.0,36.37387387296452,91.6,32.86954954918581
12582,0.0,36.37387387296452,85.9,31.729549549185812
12583,0.0,36.37387387296452,91.1,32.76954954918581
12585,0.0,36.37387387296452,91.5,32.84954954918581
12586,0.0,36.37387387296452,88.5,32.24954954918581
12589,0.0,36.37387387296452,87.1,31.969549549185807
12590,0.0,36.37387387296452,89.1,32.36954954918581
12592,0.0,36.37387387296452,86.6,31.869549549185813
12594,0.0,36.37387387296452,86.8,31.90954954918581
12601,17.470861162258334,49.99999999875,85.0,43.98834446440334
12603,0.0,36.37387387296452,90.0,32.54954954918581
12604,0.0,36.37387387296452,88.8,32.30954954918581
12701,0.0,36.37387387296452,82.9,31.12954954918581
12719,0.0,36.37387387296452,87.8,32.10954954918581
12720,0.0,36.37387387296452,89.2,32.38954954918581
12721,0.0,36.37387387296452,88.9,32.32954954918581
12722,0.0,36.37387387296452,88.6,32.26954954918581
12723,58.77854239555017,36.37387387296452,88.2,55.70096650740588
12724,0.0,36.37387387296452,89.9,32.52954954918581
12725,0.0,36.37387387296452,90.8,32.70954954918581
12726,0.0,36.37387387296452,90.4,32.62954954918581
12729,0.0,36.37387387296452,88.2,32.18954954918581
12732,0.0,36.37387387296452,88.8,32.30954954918581
12733,0.0,36.37387387296452,82.2,30.98954954918581
12734,0.0,36.37387387296452,82.5,31.049549549185812
12736,0.0,36.37387387296452,90.6,32.66954954918581
12737,0.0,36.37387387296452,90.0,32.54954954918581
12738,0.0,36.37387387296452,88.4,32.22954954918581
12740,0.0,36.37387387296452,90.1,32.56954954918581
12741,0.0,36.37387387296452,89.8,32.50954954918581
12742,92.32690368214736,49.99999999875,85.5,74.03076147235896
12743,0.0,36.37387387296452,88.6,32.26954954918581
12745,0.0,36.37387387296452,89.6,32.46954954918581
12746,0.0,36.37387387296452,88.2,32.18954954918581
12747,0.0,36.37387387296452,85.3,31.609549549185807
12748,0.0,36.37387387296452,89.2,32.38954954918581
12749,0.0,36.37387387296452,87.1,31.969549549185807
12750,0.0,36.37387387296452,89.6,32.46954954918581
12751,0.0,36.37387387296452,85.0,31.549549549185812
12752,0.0,36.37387387296452,90.4,32.62954954918581
12754,0.0,36.37387387296452,83.3,31.20954954918581
12758,0.0,36.37387387296452,88.7,32.289549549185814
12759,0.0,36.37387387296452,85.7,31.689549549185813
12760,0.0,36.37387387296452,89.4,32.429549549185815
12762,0.0,36.37387387296452,86.2,31.789549549185814
12763,0.0,36.37387387296452,86.1,31.76954954918581
12764,0.0,36.37387387296452,89.4,32.429549549185815
12765,0.0,36.37387387296452,89.9,32.52954954918581
12766,0.0,36.37387387296452,90.3,32.60954954918581
12767,0.0,36.37387387296452,89.8,32.50954954918581
12768,0.0,36.37387387296452,84.8,31.509549549185813
12769,0.0,36.37387387296452,89.1,32.36954954918581
12770,0.0,36.37387387296452,90.0,32.54954954918581
12771,30.19607897330924,49.99999999875,88.0,49.6784315888237
12775,0.0,36.37387387296452,90.2,32.58954954918581
12776,0.0,36.37387387296452,89.2,32.38954954918581
12777,0.0,36.37387387296452,91.6,32.86954954918581
12778,0.0,36.37387387296452,89.9,32.52954954918581
12779,0.0,36.37387387296452,79.2,30.389549549185812
12780,0.0,36.37387387296452,88.6,32.26954954918581
12781,0.0,36.37387387296452,89.6,32.46954954918581
12783,0.0,36.37387387296452,86.3,31.80954954918581
12784,0.0,36.37387387296452,89.9,32.52954954918581
12785,0.0,36.37387387296452,88.6,32.26954954918581
12786,0.0,36.37387387296452,88.8,32.30954954918581
12787,0.0,36.37387387296452,87.3,32.00954954918581
12788,0.0,36.37387387296452,84.1,31.369549549185813
12789,0.0,36.37387387296452,84.7,31.48954954918581
12790,0.0,36.37387387296452,89.0,32.34954954918581
12791,0.0,36.37387387296452,89.6,32.46954954918581
12792,0.0,36.37387387296452,88.5,32.24954954918581
12801,30.02496157147997,24.999999999375,89.3,39.86998462834199
12803,0.0,36.37387387296452,89.5,32.44954954918581
12804,0.0,36.37387387296452,91.5,32.84954954918581
12808,0.0,36.37387387296452,90.9,32.72954954918581
12809,0.0,36.37387387296452,89.1,32.36954954918581
12810,0.0,36.37387387296452,89.2,32.38954954918581
12811,0.0,36.37387387296452,89.7,32.48954954918581
12812,0.0,36.37387387296452,91.5,32.84954954918581
12814,0.0,36.37387387296452,91.8,32.90954954918581
12815,0.0,36.37387387296452,90.5,32.649549549185814
12816,0.0,36.37387387296452,90.1,32.56954954918581
12817,0.0,36.37387387296452,90.7,32.68954954918581
12819,0.0,36.37387387296452,89.5,32.44954954918581
12821,0.0,36.37387387296452,79.0,30.34954954918581
12822,0.0,36.37387387296452,87.7,32.08954954918581
12823,0.0,36.37387387296452,90.7,32.68954954918581
12824,0.0,36.37387387296452,91.8,32.90954954918581
12827,0.0,36.37387387296452,87.4,32.02954954918581
12828,0.0,36.37387387296452,89.1,32.36954954918581
12831,0.0,36.37387387296452,90.8,32.70954954918581
12832,0.0,36.37387387296452,87.0,31.94954954918581
12833,0.0,36.37387387296452,90.3,32.60954954918581
12834,0.0,36.37387387296452,90.4,32.62954954918581
12835,0.0,36.37387387296452,89.4,32.429549549185815
12836,0.0,36.37387387296452,91.1,32.76954954918581
12837,0.0,36.37387387296452,87.0,31.94954954918581
12838,0.0,36.37387387296452,89.5,32.44954954918581
12839,0.0,36.37387387296452,88.3,32.20954954918581
12841,0.0,36.37387387296452,90.4,32.62954954918581
12842,0.0,36.37387387296452,90.9,32.72954954918581
12843,0.0,36.37387387296452,89.7,32.48954954918581
12844,0.0,36.37387387296452,88.1,32.16954954918581
12845,0.0,36.37387387296452,91.4,32.82954954918581
12846,0.0,36.37387387296452,89.2,32.38954954918581
12847,0.0,36.37387387296452,90.3,32.60954954918581
12849,0.0,36.37387387296452,87.1,31.969549549185807
12850,0.0,36.37387387296452,89.7,32.48954954918581
12851,0.0,36.37387387296452,89.1,32.36954954918581
12852,0.0,36.37387387296452,89.6,32.46954954918581
12853,0.0,36.37387387296452,90.0,32.54954954918581
12855,0.0,36.37387387296452,89.5,32.44954954918581
12856,0.0,36.37387387296452,90.0,32.54954954918581
12857,0.0,36.37387387296452,89.8,32.50954954918581
12858,0.0,36.37387387296452,91.8,32.90954954918581
12859,0.0,36.37387387296452,89.0,32.34954954918581
12860,0.0,36.37387387296452,90.7,32.68954954918581
12861,0.0,36.37387387296452,90.2,32.58954954918581
12863,0.0,36.37387387296452,88.4,32.22954954918581
12865,0.0,36.37387387296452,88.9,32.32954954918581
12866,19.159633191014784,49.99999999875,91.9,46.04385327590592
12870,0.0,36.37387387296452,90.9,32.72954954918581
12871,0.0,36.37387387296452,90.1,32.56954954918581
12873,0.0,36.37387387296452,90.3,32.60954954918581
12874,0.0,36.37387387296452,92.0,32.94954954918581
12878,0.0,36.37387387296452,88.8,32.30954954918581
12883,0.0,36.37387387296452,89.6,32.46954954918581
12884,0.0,36.37387387296452,89.8,32.50954954918581
12885,0.0,36.37387387296452,88.7,32.289549549185814
12886,0.0,36.37387387296452,89.5,32.44954954918581
12887,0.0,36.37387387296452,86.4,31.829549549185813
12901,20.229322739235496,24.999999999375,89.0,35.891729095444205
12903,0.0,36.37387387296452,91.7,32.88954954918581
12910,0.0,36.37387387296452,86.1,31.76954954918581
12912,0.0,36.37387387296452,90.3,32.60954954918581
12913,0.0,36.37387387296452,91.2,32.789549549185814
12914,0.0,36.37387387296452,86.8,31.90954954918581
12916,0.0,36.37387387296452,87.7,32.08954954918581
12917,0.0,36.37387387296452,87.9,32.12954954918581
12918,0.0,36.37387387296452,89.4,32.429549549185815
12919,0.0,36.37387387296452,88.4,32.22954954918581
12920,0.0,36.37387387296452,87.2,31.98954954918581
12921,0.0,36.37387387296452,89.3,32.40954954918581
12922,0.0,36.37387387296452,89.2,32.38954954918581
12923,0.0,36.37387387296452,86.4,31.829549549185813
12924,0.0,36.37387387296452,89.4,32.429549549185815
12926,0.0,36.37387387296452,87.5,32.04954954918581
12927,0.0,36.37387387296452,89.0,32.34954954918581
12928,0.0,36.37387387296452,88.3,32.20954954918581
12929,0.0,36.37387387296452,79.5,30.44954954918581
12930,0.0,36.37387387296452,89.0,32.34954954918581
12932,64.39799923098283,36.37387387296452,91.7,58.64874924157894
12934,0.0,36.37387387296452,86.6,31.869549549185813
12935,0.0,36.37387387296452,86.5,31.84954954918581
12936,0.0,36.37387387296452,90.3,32.60954954918581
12937,0.0,36.37387387296452,86.7,31.88954954918581
12939,0.0,36.37387387296452,90.6,32.66954954918581
12941,0.0,36.37387387296452,91.8,32.90954954918581
12942,0.0,36.37387387296452,92.0,32.94954954918581
12943,0.0,36.37387387296452,92.1,32.96954954918581
12944,0.0,36.37387387296452,90.0,32.54954954918581
12945,0.0,36.37387387296452,90.0,32.54954954918581
12946,0.0,36.37387387296452,89.8,32.50954954918581
12950,0.0,36.37387387296452,89.4,32.429549549185815
12952,0.0,36.37387387296452,87.5,32.04954954918581
12953,29.08699410853948,36.37387387296452,83.3,42.8443471926016
12955,0.0,36.37387387296452,87.7,32.08954954918581
12956,0.0,36.37387387296452,87.0,31.94954954918581
12957,0.0,36.37387387296452,87.7,32.08954954918581
12958,0.0,36.37387387296452,88.0,32.149549549185814
12959,0.0,36.37387387296452,88.3,32.20954954918581
12960,0.0,36.37387387296452,88.3,32.20954954918581
12961,0.0,36.37387387296452,87.8,32.10954954918581
12962,0.0,36.37387387296452,89.5,32.44954954918581
12964,0.0,36.37387387296452,92.2,32.98954954918581
12965,0.0,36.37387387296452,88.0,32.149549549185814
12966,0.0,36.37387387296452,87.6,32.06954954918581
12967,0.0,36.37387387296452,88.0,32.149549549185814
12969,0.0,36.37387387296452,89.4,32.429549549185815
12970,0.0,36.37387387296452,89.4,32.429549549185815
12972,0.0,36.37387387296452,89.3,32.40954954918581
12973,0.0,36.37387387296452,88.7,32.289549549185814
12974,0.0,36.37387387296452,88.1,32.16954954918581
12975,0.0,36.37387387296452,91.2,32.789549549185814
12976,0.0,36.37387387296452,91.2,32.789549549185814
12977,0.0,36.37387387296452,79.3,30.40954954918581
12978,0.0,36.37387387296452,88.9,32.32954954918581
12979,0.0,36.37387387296452,88.6,32.26954954918581
12980,0.0,36.37387387296452,88.9,32.32954954918581
12981,0.0,36.37387387296452,89.3,32.40954954918581
12983,38.93097037675495,24.999999999375,89.9,43.55238815045198
12985,0.0,36.37387387296452,89.2,32.38954954918581
12986,0.0,36.37387387296452,88.5,32.24954954918581
12987,0.0,36.37387387296452,91.8,32.90954954918581
12989,0.0,36.37387387296452,91.4,32.82954954918581
12992,0.0,36.37387387296452,89.7,32.48954954918581
12993,0.0,36.37387387296452,91.5,32.84954954918581
12996,0.0,36.37387387296452,89.8,32.50954954918581
12997,0.0,36.37387387296452,91.5,32.84954954918581
12998,0.0,36.37387387296452,88.2,32.18954954918581
13020,0.0,36.37387387296452,90.9,32.72954954918581
13021,18.442105354299212,49.99999999875,88.7,45.11684214121969
13024,0.0,36.37387387296452,72.1,28.96954954918581
13026,0.0,36.37387387296452,89.9,32.52954954918581
13027,0.0,36.37387387296452,91.7,32.88954954918581
13028,0.0,36.37387387296452,89.7,32.48954954918581
13029,0.0,36.37387387296452,91.1,32.76954954918581
13030,0.0,36.37387387296452,90.5,32.649549549185814
13031,0.0,36.37387387296452,92.0,32.94954954918581
13032,0.0,36.37387387296452,89.6,32.46954954918581
13033,0.0,36.37387387296452,89.0,32.34954954918581
13034,0.0,36.37387387296452,89.8,32.50954954918581
13035,0.0,36.37387387296452,91.8,32.90954954918581
13036,0.0,36.37387387296452,89.0,32.34954954918581
13037,0.0,36.37387387296452,91.0,32.74954954918581
13039,0.0,36.37387387296452,91.6,32.86954954918581
13040,0.0,36.37387387296452,88.7,32.289549549185814
13041,0.0,36.37387387296452,91.6,32.86954954918581
13042,0.0,36.37387387296452,89.4,32.429549549185815
13044,0.0,36.37387387296452,89.6,32.46954954918581
13045,21.39214049292647,74.999999998125,89.2,56.396856196420586
13051,0.0,36.37387387296452,92.3,33.00954954918581
13052,0.0,36.37387387296452,88.6,32.26954954918581
13053,0.0,36.37387387296452,90.5,32.649549549185814
13054,0.0,36.37387387296452,89.2,32.38954954918581
13057,0.0,36.37387387296452,90.2,32.58954954918581
13060,0.0,36.37387387296452,89.2,32.38954954918581
13061,0.0,36.37387387296452,90.3,32.60954954918581
13062,0.0,36.37387387296452,92.9,33.12954954918581
13063,0.0,36.37387387296452,91.7,32.88954954918581
13066,0.0,36.37387387296452,93.5,33.24954954918581
13068,0.0,36.37387387296452,91.3,32.80954954918581
13069,23.558112199756852,49.99999999875,88.0,47.023244879402746
13071,0.0,36.37387387296452,90.1,32.56954954918581
13072,0.0,36.37387387296452,86.4,31.829549549185813
13073,0.0,36.37387387296452,91.0,32.74954954918581
13074,0.0,36.37387387296452,88.0,32.149549549185814
13076,0.0,36.37387387296452,88.8,32.30954954918581
13077,0.0,36.37387387296452,91.2,32.789549549185814
13078,0.0,36.37387387296452,91.8,32.90954954918581
13080,0.0,36.37387387296452,89.4,32.429549549185815
13081,0.0,36.37387387296452,89.8,32.50954954918581
13082,0.0,36.37387387296452,90.6,32.66954954918581
13083,0.0,36.37387387296452,88.5,32.24954954918581
13084,0.0,36.37387387296452,92.1,32.96954954918581
13087,0.0,36.37387387296452,92.2,32.98954954918581
