zip_code,lat,lng,housing_value,housing_score
12950,44.32685,-73.57675,185599.2713,97.6559601467023
12952,44.71181,-73.91362,60043.02636,99.80843129477469
12953,44.74198,-74.26347,135843.0903,98.50895430953305
12955,44.78934,-73.95855,190586.4655,97.57046227576436
12956,44.09301,-73.49628,130994.9346,98.59206857653426
12957,44.85353,-74.57706,111663.3266,98.92347963845101
12958,44.95661,-73.57419,175953.4806,97.82132258002466
12959,44.96073,-73.7014,172802.7614,97.87533687598355
12960,44.02226,-73.54123,178031.5535,97.78569717594397
12961,44.06103,-73.57972,464567.0995565022,92.87348037558868
12962,44.70642,-73.60141,255745.6996,96.45340615882037
12964,44.13224,-73.63625,464567.0995565022,92.87348037558868
12965,44.70587,-74.684,93835.10593,99.2291174076594
12966,44.79226,-74.41915,128543.966,98.63408671110696
12967,44.76864,-74.65897,116904.7566,98.83362328080801
12969,44.71102,-74.0812,148509.2217,98.29181272163973
12970,44.44949,-74.33222,308423.211,95.55033022265376
12972,44.559,-73.56516,263771.8206,96.31581050285205
12973,44.30279,-74.59187,106649.0821,99.00944124570351
12974,44.05582,-73.46931,137284.5924,98.48424194511328
12975,44.52977,-73.431,265296.3179,96.28967531176592
12976,44.50469,-74.20498,413187.9348,93.75429813023945
12977,44.29484,-74.09673,464567.0995565022,92.87348037558868
12978,44.6181,-73.79589,138225.3709,98.46811372640983
12979,44.98926,-73.37213,208592.7988,97.26177103599889
12980,44.57254,-74.50875,89656.16445,99.30075901313654
12981,44.62235,-73.84035,184166.6553,97.68052017243213
12983,44.34627,-74.14243,329117.0583,95.19556563665367
12985,44.56413,-73.73395,182968.773,97.70105604534525
12986,44.22279,-74.44056,205449.2973,97.31566159545218
12987,44.33948,-73.76386,313028.9152,95.4713724184299
12989,44.53935,-74.06439,237578.9112,96.76484815760602
12992,44.81822,-73.51582,210637.4143,97.22671920823234
12993,44.19711,-73.48097,263064.438,96.3279375032882
12996,44.36129,-73.42129,273515.7579,96.14876549511946
12997,44.3755,-73.84314,405476.3703,93.88650119270504
12998,44.0879,-73.57584,85725.54737,99.3681434738845
13020,42.81646,-76.07458,464567.0995565022,92.87348037558868
13021,42.91713,-76.5542,216188.2663,97.1315582802918
13024,42.93453,-76.57424,464567.0995565022,92.87348037558868
13026,42.75044,-76.65968,333376.2049,95.12254903619471
13027,43.16741,-76.36258,320647.9442,95.34075573658612
13028,43.29226,-75.93107,214468.624,97.16103893605307
13029,43.2236,-76.14993,323470.2422,95.29237172335631
13030,43.15962,-75.96052,246827.4555,96.60629591054789
13031,43.0448,-76.30775,298014.5503,95.72877090362132
13032,43.07793,-75.76275,214446.0046,97.16142671131595
13033,43.1852,-76.57044,215525.3703,97.1429226255289
13034,42.91366,-76.69502,286071.2759,95.93352020599013
13035,42.93828,-75.82551,388156.4631,94.18342469940204
13036,43.32268,-76.17402,243040.1437,96.6712236198956
13037,43.06046,-75.86521,258780.9847,96.40137080520617
13039,43.16678,-76.0654,330619.0183,95.16981681335058
13040,42.56033,-75.93029,166622.9657,97.98128008853813
13041,43.19079,-76.19711,299527.1892,95.70283900679487
13042,43.26565,-75.85154,232912.2356,96.8448512238909
13044,43.2977,-75.99595,235113.2926,96.80711744418103
13045,42.58692,-76.19029,197345.8937,97.45458214423509
13051,42.88339,-75.91021,464567.0995565022,92.87348037558868
13052,42.72838,-75.86957,231558.7754,96.86805424363679
13053,42.47513,-76.26471,285980.2907,95.93508000907276
13054,43.16947,-75.66923,211043.5361,97.21975686671344
13057,43.09543,-76.04014,243662.627,96.66055208902871
13060,43.02381,-76.41926,271241.4089,96.1877557548671
13061,42.86493,-75.75173,276825.8901,96.09201830536232
13062,42.48121,-76.38694,464567.0995565022,92.87348037558868
13063,42.84429,-75.98023,299058.1956,95.71087918984679
13065,42.81884,-76.81577,464567.0995565022,92.87348037558868
13066,43.03297,-76.00259,394708.0532,94.07110763647151
13068,42.49905,-76.35555,295083.1122,95.779025958124
13069,43.33081,-76.37867,172567.4829,97.87937036856891
13071,42.67584,-76.54252,219052.9349,97.08244788746956
13072,42.76243,-75.76296,132227.2122,98.57094304843581
13073,42.58514,-76.39832,237491.6823,96.76634356462954
13074,43.31035,-76.54786,179266.2884,97.7645295211687
13076,43.35364,-76.15182,228128.8574,96.9268549790266
13077,42.71557,-76.20089,219817.9177,97.06933341907686
13078,42.96206,-76.06171,426821.2018,93.52057647118943
13080,43.08338,-76.47776,227508.2,96.93749520761082
13081,42.67364,-76.62527,320452.728,95.34410242187714
13082,43.10148,-75.95253,256934.6554,96.43302331719384
13083,43.64853,-75.98091,173095.7028,97.87031484054535
13084,42.88938,-76.11314,300794.2142,95.6811177872913
13087,42.69634,-76.16493,464567.0995565022,92.87348037558868
13088,43.10787,-76.19096,253830.006,96.48624781639397
13090,43.15162,-76.21344,290672.8543,95.85463313234177
13092,42.65145,-76.42502,233282.1981,96.83850877865848
13101,42.60211,-76.06665,172033.0018,97.88853323535814
13102,42.55276,-76.29253,464567.0995565022,92.87348037558868
13103,43.32652,-76.10507,464567.0995565022,92.87348037558868
13104,42.96378,-75.95523,445956.478,93.19253121983152
13108,42.97349,-76.33069,328975.5823,95.19799102782628
13110,42.89019,-76.28507,298468.6695,95.72098571956893
13111,43.25988,-76.61858,167197.4782,97.97143094418813
13112,43.10306,-76.41926,259389.5442,96.3909379767454
13113,43.16425,-76.53488,464567.0995565022,92.87348037558868
13114,43.46386,-76.24328,208431.9422,97.26452867812687
13115,43.3937,-76.47462,464567.0995565022,92.87348037558868
13116,43.07449,-76.00796,258779.4982,96.40139628899125
13117,43.01007,-76.70838,464567.0995565022,92.87348037558868
13118,42.75226,-76.39522,250210.7702,96.54829411796418
13119,42.97655,-76.44488,464567.0995565022,92.87348037558868
13120,42.94233,-76.1695,171551.7872,97.89678292889609
13121,43.48491,-76.30966,464567.0995565022,92.87348037558868
13122,42.83857,-75.85919,246034.9113,96.61988287728848
13123,43.22796,-75.75325,464567.0995565022,92.87348037558868
13124,42.64578,-75.81718,464567.0995565022,92.87348037558868
13126,43.43469,-76.46331,180212.2993,97.74831160091324
13131,43.41964,-76.09539,192758.4195,97.53322742279329
13132,43.26547,-76.24446,242943.7217,96.67287662865783
13134,42.96731,-75.68476,464567.0995565022,92.87348037558868
13135,43.25801,-76.31676,231487.6991,96.86927273886286
13136,42.60368,-75.84582,102749.6069,99.07629182621136
13138,42.89915,-76.01461,464567.0995565022,92.87348037558868
13140,43.05891,-76.65841,184532.5039,97.6742482537678
13141,42.76684,-76.18616,208466.8715,97.26392986832248
13142,43.55189,-76.12959,205784.1652,97.30992079384164
13143,43.23325,-76.71545,177222.0924,97.7995741572448
13144,43.57034,-75.97464,141551.3809,98.41109433588392
13145,43.65188,-76.1232,173023.1976,97.87155783209197
13146,43.09711,-76.76031,162886.0223,98.04534430815796
13147,42.77336,-76.56603,230215.2377,96.89108715718865
13148,42.9208,-76.78106,197871.2729,97.4455753156991
13152,42.89323,-76.38518,637582.2786,89.90739787409566
13153,42.9945,-76.45476,464567.0995565022,92.87348037558868
13154,43.13378,-76.76192,464567.0995565022,92.87348037558868
13155,42.65945,-75.77136,102455.6808,99.08133074283568
13156,43.33355,-76.66249,217269.9245,97.11301489307368
13157,43.20288,-75.7254,219658.7986,97.07206127440593
13158,42.71603,-75.97626,185321.1752,97.66072768201627
13159,42.80321,-76.11545,304223.861,95.62232170121365
13160,42.82613,-76.65157,243147.7314,96.66937919216325
13162,43.18833,-75.71823,199255.4716,97.4218453310506
13163,43.08194,-75.70841,464567.0995565022,92.87348037558868
13164,43.09377,-76.31626,358379.8061,94.6939002644301
13165,42.91185,-76.87601,180959.8595,97.73549581653934
13166,43.07219,-76.5568,226169.7602,96.9604407254089
13167,43.3171,-76.0571,244530.953,96.6456659584104
13202,43.04356,-76.15065,384021.4619,94.25431301550688
13203,43.061,-76.13486,184325.7058,97.67779349314588
13204,43.05204,-76.17666,142054.9117,98.40246206498665
13205,43.00474,-76.14163,146021.2299,98.3344655627525
13206,43.07354,-76.10584,190608.0226,97.57009271202176
13207,43.01221,-76.16354,173506.2302,97.86327697170486
13208,43.07878,-76.14521,160980.7053,98.07800807468261
13209,43.08581,-76.24355,224201.7197,96.99417979108829
13210,43.03186,-76.12653,262131.5422,96.34393058507092
13211,43.10333,-76.11954,178354.2213,97.78016552652068
13212,43.12839,-76.12889,230281.5968,96.88994953119298
13214,43.03865,-76.0741,304921.696,95.61035837988038
13215,42.97852,-76.22979,370316.4839,94.4892640507506
13219,43.03969,-76.22277,250717.383,96.53960901085728
13224,43.03892,-76.10264,275498.1752,96.11477996103689
13244,43.02318,-76.12329,464567.0995565022,92.87348037558868
13290,43.07132,-76.17368,464567.0995565022,92.87348037558868
13301,43.42225,-75.21546,464567.0995565022,92.87348037558868
13302,43.50261,-75.95044,162693.39,98.04864669640743
13303,43.36992,-75.46636,262441.4316,96.33861800191019
13304,43.23954,-75.1589,279870.4449,96.03982403681871
13305,43.89329,-75.43144,464567.0995565022,92.87348037558868
13308,43.24865,-75.66686,218568.8552,97.09074669879602
13309,43.47398,-75.34103,197132.9918,97.45823202399487
13310,42.89055,-75.57065,197955.4237,97.44413267802565
13312,43.70247,-75.20758,464567.0995565022,92.87348037558868
13313,42.88715,-75.26228,174041.9747,97.85409244584125
13314,42.82476,-75.31568,138695.5878,98.46005257173711
13315,42.7438,-75.1385,191640.5457,97.5523916714759
13316,43.41492,-75.73963,189825.0205,97.5835160939486
13317,42.85638,-74.58844,174990.2334,97.83783599046834
13318,42.92366,-75.25958,241050.2888,96.70533666033533
13319,43.02705,-75.26593,182848.2199,97.70312274517117
13320,42.77353,-74.74325,186619.6309,97.6384676308923
13321,43.08901,-75.37259,191113.1015,97.56143390130096
13322,42.96661,-75.20445,231547.6798,96.86824446084887
13323,43.04198,-75.38144,298777.624,95.71568916384895
13324,43.3165,-74.93325,167425.2499,97.96752614428884
13325,43.58398,-75.54091,167719.8242,97.96247611525988
13326,42.71865,-74.90374,381607.2206,94.29570151629567
13327,43.96047,-75.28474,193487.1515,97.52073441931563
13328,42.98247,-75.42836,267001.5598,96.260441528994
13329,43.11094,-74.70017,144398.0237,98.36229296802844
13331,43.81706,-74.97284,396146.7451,94.04644344866313
13332,42.75831,-75.57452,172199.1864,97.88568425276134
13333,42.83091,-74.82207,464567.0995565022,92.87348037558868
13334,42.83445,-75.65986,215900.006,97.13650006537928
13335,42.70193,-75.24847,182363.3675,97.71143480326572
13337,42.75114,-74.9816,319108.3279,95.36715011996733
13338,43.49706,-74.97833,201856.6152,97.37725267416072
13339,42.93995,-74.66631,166425.6523,97.9846627271383
13340,43.04814,-75.11502,209541.1389,97.24551318514658
13342,42.64766,-75.18918,464567.0995565022,92.87348037558868
13343,43.75271,-75.31062,177457.062,97.79554596028085
13345,43.6889,-75.33153,220328.2567,97.06058443192961
13346,42.82093,-75.54453,307850.1602,95.56015430837701
13348,42.70202,-75.06398,229459.4074,96.90404471986795
13350,43.06352,-74.98817,156183.5545,98.16024794013006
13352,43.31122,-75.12058,464567.0995565022,92.87348037558868
13353,43.47123,-74.72732,464567.0995565022,92.87348037558868
13354,43.26612,-75.27199,265211.5673,96.2911282320995
13355,42.80971,-75.42401,235201.053,96.80561292539717
13357,42.96952,-75.08037,149491.3346,98.27497588741926
13360,43.72457,-74.73577,449940.3268,93.12423418208257
13361,42.89807,-74.86256,207957.1391,97.2726684562339
13363,43.33127,-75.50984,261533.584,96.35418167034246
13364,42.80501,-75.26105,464567.0995565022,92.87348037558868
13365,43.09804,-74.84937,158475.8509,98.1209499994646
13367,43.85563,-75.31772,198067.831,97.44220562557041
13368,43.6446,-75.33209,157684.8298,98.13451085496868
13402,42.90209,-75.50728,208154.1787,97.26929051151893
13403,43.17041,-75.27188,286301.4233,95.92957467832211
13404,43.73842,-75.48089,464567.0995565022,92.87348037558868
13406,43.14326,-74.92257,176336.2956,97.81475979819773
13407,42.9677,-74.94087,165862.9637,97.99430916867873
13408,42.92205,-75.66722,223888.161,96.99955527882528
13409,42.97602,-75.59131,195866.3773,97.47994620609933
13410,42.92908,-74.60922,145037.515,98.35132986083015
13411,42.63723,-75.30981,144825.3868,98.35496647667837
13413,43.0576,-75.27495,300380.643,95.68820783746044
13415,42.59714,-75.19729,464567.0995565022,92.87348037558868
13416,43.18768,-74.9571,213816.0982,97.17222549995951
13417,43.10002,-75.29399,225341.0157,96.97464829131872
13418,42.84519,-75.38213,464567.0995565022,92.87348037558868
13420,43.65069,-74.9619,501495.8425,92.24039315831452
13421,43.06293,-75.64654,203132.0026,97.35538809400839
13424,43.15228,-75.36291,240259.0448,96.71890133712142
13425,42.9635,-75.48675,196115.3426,97.47567807411293
13428,42.92096,-74.53311,191923.5917,97.54753927764341
13431,43.20691,-75.07608,244937.8925,96.63868959866677
13433,43.59914,-75.24765,147059.0115,98.31667437320976
13435,43.30255,-75.15134,173742.2161,97.85923135182075
13436,43.80501,-74.67034,376510.3496,94.38307962941293
13437,43.59677,-75.80383,128002.0172,98.64337760027213
13438,43.35171,-75.15527,226764.2623,96.9502488897234
13439,42.85491,-74.99724,211336.0082,97.21474287671104
13440,43.21807,-75.45941,201062.1255,97.39087299354433
13441,43.22711,-75.40758,464567.0995565022,92.87348037558868
13450,42.7026,-74.81263,173359.9418,97.8657848641673
13452,43.03718,-74.63001,136974.9335,98.48955057670155
13454,43.16885,-74.75719,166376.1859,97.98551075344595
13455,42.91791,-75.37655,464567.0995565022,92.87348037558868
13456,43.00145,-75.25855,280644.1749,96.02655961096562
13457,42.77527,-75.03691,464567.0995565022,92.87348037558868
13459,42.77721,-74.59315,222522.4241,97.02296876394912
13460,42.68492,-75.45572,162990.7769,98.04354844962273
13461,43.07115,-75.59866,246457.7797,96.61263344074419
13464,42.68632,-75.61998,131983.1247,98.5751275579487
13468,42.84696,-74.86448,201821.158,97.37786053400892
13469,43.22028,-75.29853,245801.3827,96.62388637049575
13470,43.21075,-74.66825,200622.5526,97.39840880337343
13471,43.37606,-75.6122,168472.9918,97.94956420052846
13472,43.69491,-75.06072,400095.2846,93.9787517352415
13473,43.64414,-75.44517,183256.0237,97.69613156831657
13475,42.88789,-74.81196,464567.0995565022,92.87348037558868
13476,43.08728,-75.51219,244667.6702,96.64332214963702
13477,43.03633,-75.51441,245830.9445,96.62337957832771
13478,43.14916,-75.58009,226412.1136,96.95628594440709
13480,42.91424,-75.36699,210577.8327,97.2277406442829
13482,42.69661,-75.17695,464567.0995565022,92.87348037558868
13483,43.40075,-75.81995,464567.0995565022,92.87348037558868
13484,42.85426,-75.65549,464567.0995565022,92.87348037558868
13485,42.7865,-75.3165,184674.1688,97.67181962419154
13486,43.35707,-75.34088,200779.6992,97.3957147635614
13488,42.67447,-74.76796,464567.0995565022,92.87348037558868
13489,43.46698,-75.52928,189728.6701,97.58516787523757
13490,43.10612,-75.42991,247360.3581,96.59716010474403
13491,42.85957,-75.17698,197939.751,97.44440136266638
13492,43.1172,-75.33023,254564.4653,96.47365662705536
13493,43.43162,-75.90102,157784.0459,98.1328099456051
13494,43.53136,-75.14198,271113.9997,96.18993999211574
13495,43.11087,-75.27744,192072.1555,97.54499237690342
13501,43.08138,-75.22611,201078.9035,97.39058536021363
13502,43.14121,-75.16584,196602.5647,97.46732539111055
13601,43.96949,-75.90965,195283.7252,97.48993489153042
13602,44.04877,-75.75747,464567.0995565022,92.87348037558868
13603,44.03826,-75.79765,464567.0995565022,92.87348037558868
13605,43.80641,-76.05195,209568.9893,97.24503573233258
13606,43.87007,-76.01601,217940.9306,97.10151151248817
13607,44.33233,-75.91187,239648.1384,96.72937439961865
13608,44.23879,-75.62508,161651.2718,98.06651223037154
13611,43.77726,-76.12374,464567.0995565022,92.87348037558868
13612,43.98571,-75.76911,234285.8058,96.82130344873431
13613,44.85884,-74.73879,132058.37,98.57383759154875
13614,44.53081,-75.69194,464567.0995565022,92.87348037558868
13615,44.00569,-75.98328,205848.2623,97.30882194640087
13616,44.02538,-75.85896,211614.362,97.20997092352192
13617,44.5789,-75.14668,185026.8929,97.66577270514867
13618,44.11641,-76.27851,232588.8071,96.85039591436046
13619,43.97705,-75.59432,194860.9469,97.49718278344703
13620,43.89989,-75.45265,204689.8809,97.3286806363701
13621,44.8452,-75.06596,124222.5737,98.70817041956525
13622,44.09654,-76.115,237161.5857,96.77200256954734
13623,44.44877,-75.75299,464567.0995565022,92.87348037558868
13624,44.22284,-76.09736,308089.9075,95.55604420500202
13625,44.5384,-74.92135,183810.762,97.68662142259622
13626,43.85143,-75.7202,197349.9184,97.45451314686557
13628,44.03764,-75.68307,464567.0995565022,92.87348037558868
13630,44.49742,-75.31756,149596.6341,98.27317068740102
13632,44.12698,-76.06826,464567.0995565022,92.87348037558868
13633,44.48259,-75.48825,464567.0995565022,92.87348037558868
13634,44.01197,-76.07034,227735.1754,96.93360405906576
13635,44.29915,-75.26188,94587.01317,99.21622709988617
13636,43.74107,-76.12762,464567.0995565022,92.87348037558868
13637,44.09751,-75.83346,244430.2829,96.64739179439593
13638,44.02077,-75.75443,174092.3598,97.85322866981726
13639,44.2594,-75.14324,464567.0995565022,92.87348037558868
13640,44.3198,-75.99937,437208.2394,93.34250648543421
13641,44.27341,-76.00573,464567.0995565022,92.87348037558868
13642,44.3263,-75.46742,126184.0998,98.674543033381
13643,44.03207,-75.71738,464567.0995565022,92.87348037558868
13645,44.30878,-75.44655,464567.0995565022,92.87348037558868
13646,44.44144,-75.69379,170712.9044,97.91116430056324
13647,44.6017,-74.99264,464567.0995565022,92.87348037558868
13648,44.14977,-75.29908,144695.2547,98.3571973939125
13649,44.91246,-74.69983,464567.0995565022,92.87348037558868
13650,43.80742,-76.20629,257319.5678,96.42642457862905
13651,43.86513,-76.18125,464567.0995565022,92.87348037558868
13652,44.43579,-75.21338,122160.2958,98.74352504235743
13654,44.56654,-75.46067,141557.6237,98.41098731255832
13655,44.97865,-74.64781,464567.0995565022,92.87348037558868
13656,44.19141,-75.95058,195025.3137,97.4943649642707
13658,44.73979,-75.27756,160199.952,98.09139290434852
13659,43.73783,-75.8707,156371.67,98.15702298555733
13660,44.77727,-75.15764,148159.5232,98.29780777136533
13661,43.70924,-76.1054,209605.4978,97.24440984954238
13662,44.9378,-74.89383,117076.9623,98.83067107559543
13664,44.58423,-75.64537,149313.5853,98.27802312923525
13665,44.05227,-75.44933,155972.0634,98.1638736338663
13666,44.21404,-74.95557,48868.59213,100.0
13667,44.83768,-74.96149,115939.2032,98.85017622754847
13668,44.75432,-74.98764,135077.086,98.52208628999199
13669,44.65004,-75.49861,111911.6347,98.91922277316058
13670,44.18264,-75.11635,94910.84697,99.21067546116359
13672,44.48166,-74.67987,123280.5291,98.72432034363048
13673,44.17105,-75.72133,188338.9539,97.60899244904462
13674,43.73763,-76.05192,464567.0995565022,92.87348037558868
13675,44.28227,-75.83872,464567.0995565022,92.87348037558868
13676,44.65178,-74.91377,173597.6572,97.86170959463215
13678,44.83165,-74.96775,464567.0995565022,92.87348037558868
13679,44.32664,-75.76554,207536.2399,97.27988413383464
13680,44.59416,-75.32814,123691.421,98.71727622599101
13681,44.42933,-75.37142,128234.8004,98.63938688581587
13682,43.84024,-75.88924,227530.6452,96.9371104187424
13683,44.97395,-74.73543,464567.0995565022,92.87348037558868
13684,44.36577,-75.0464,118655.3934,98.8036112714129
13685,43.93343,-76.09399,280944.5405,96.02141029889292
13687,44.44744,-74.82516,155546.8561,98.1711631672992
13690,44.12612,-75.02319,90802.65456,99.28110418127609
13691,44.22747,-75.78208,200063.0952,97.4079998508968
13692,44.28861,-76.0258,464567.0995565022,92.87348037558868
13693,44.03237,-76.24824,237835.7938,96.76044429553444
13694,44.8575,-75.1645,180967.2886,97.73536845590178
13695,44.10505,-74.92872,464567.0995565022,92.87348037558868
13696,44.70425,-74.88971,464567.0995565022,92.87348037558868
13697,44.74841,-74.80656,139032.4808,98.45427705286241
13699,44.66372,-74.99851,464567.0995565022,92.87348037558868
13730,42.23201,-75.53127,160595.3553,98.08461431523486
13731,42.13059,-74.7882,356562.1435,94.72506132937991
13732,42.04396,-76.16772,220524.1467,97.05722619536084
13733,42.30459,-75.4793,159175.3598,98.10895798165785
13734,42.07752,-76.40864,186588.4057,97.63900293952727
13736,42.31722,-76.19389,180850.0293,97.73737868852871
13738,42.56236,-76.11986,464567.0995565022,92.87348037558868
13739,42.36614,-74.78982,254168.0502,96.4804525619435
13740,42.27535,-74.74498,373050.6772,94.44239045880529
13743,42.21706,-76.33898,185867.2656,97.6513657914086
13744,42.24078,-75.90629,191249.2942,97.55909908428355
13746,42.26868,-75.82085,181671.1072,97.7233025548333
13747,42.49003,-74.98209,464567.0995565022,92.87348037558868
13748,42.03428,-75.81727,182479.3633,97.70944623142752
13750,42.47739,-74.83904,198524.4547,97.43437750566888
13751,42.45745,-74.88363,464567.0995565022,92.87348037558868
13752,42.17257,-74.90379,286533.641,95.92559365850457
13753,42.30873,-74.92538,277113.5298,96.08708715951938
13754,42.09387,-75.43625,175255.6939,97.83328507332776
13755,42.05976,-75.01524,186715.6859,97.63682091378772
13756,42.01025,-75.10394,206340.1917,97.30038856388856
13757,42.40915,-74.89321,274915.9016,96.12476215766026
13760,42.13425,-76.08354,198045.4248,97.44258974584305
13774,41.96192,-75.17283,464567.0995565022,92.87348037558868
13775,42.33706,-75.14728,256615.3428,96.43849744680837
13776,42.47023,-75.33458,183355.5666,97.69442505646329
13777,42.25894,-75.9866,197859.6625,97.44577435837539
13778,42.34795,-75.75977,181661.3966,97.72346902832365
13780,42.42496,-75.48128,157431.24,98.13885826698477
13782,42.17304,-74.9836,254986.7991,96.46641635541623
13783,41.99037,-75.26764,180739.3888,97.73927545188104
13784,42.43542,-76.2177,146273.3142,98.33014396024765
13786,42.4485,-74.69563,235870.3637,96.79413860987002
13787,42.20606,-75.66334,179543.887,97.75977051473672
13788,42.34914,-74.65658,242340.0017,96.68322649124042
13790,42.16937,-75.99796,155322.3373,98.17501220116789
13795,42.05844,-75.77419,176894.8372,97.8051844506746
13796,42.5513,-75.13644,201651.7662,97.38076449917922
13797,42.32765,-76.04389,178512.6398,97.77744968191467
13801,42.50327,-75.78028,126445.4079,98.67006330283255
13802,42.25164,-76.04207,193256.3224,97.52469163369491
13803,42.45787,-76.06028,191474.0036,97.5552467828673
13804,42.20708,-75.37562,186285.3495,97.644198377851
13806,42.37894,-74.97315,464567.0995565022,92.87348037558868
13807,42.61718,-74.98612,220000.6608,97.06620056614352
13808,42.52797,-75.25657,183247.2028,97.69628278925154
13809,42.40849,-75.3914,147284.853,98.31280266365825
13810,42.61188,-75.11157,200008.2726,97.40893970111946
13811,42.23099,-76.17481,182921.73,97.7018625261401
13812,42.02993,-76.35461,164912.9794,98.01059520684313
13813,42.16808,-75.54266,184156.257,97.68069843549463
13814,42.61655,-75.52584,464567.0995565022,92.87348037558868
13815,42.54712,-75.53413,144555.8107,98.35958794953093
13820,42.47204,-75.03893,215028.7127,97.1514370658499
13825,42.44329,-75.20154,211823.8372,97.20637978932982
13826,42.10517,-75.63701,464567.0995565022,92.87348037558868
13827,42.11178,-76.25216,193746.6145,97.51628632020467
13830,42.43868,-75.6295,132601.0983,98.56453333903984
13832,42.6531,-75.66286,142240.6309,98.39927819133835
13833,42.19829,-75.76432,191797.1814,97.54970639026851
13834,42.54903,-74.96727,464567.0995565022,92.87348037558868
13835,42.38906,-76.16939,166710.6042,97.97977765954464
13838,42.28423,-75.39595,147744.8775,98.30491624220522
13839,42.24824,-75.26007,191637.3429,97.55244657861809
13841,42.41408,-75.84171,138886.6821,98.45677655016202
13842,42.37922,-74.72302,276782.54,96.09276147699477
13843,42.53468,-75.37584,170574.3685,97.91353928818624
13844,42.60927,-75.68083,141448.1608,98.41286388774697
13846,42.36037,-75.05465,247179.7528,96.60025630834286
13847,42.20443,-75.27777,464567.0995565022,92.87348037558868
13849,42.33785,-75.31392,168491.8346,97.94924116933738
13850,42.04873,-76.02663,241215.0475,96.70251212262865
13856,42.16666,-75.16633,192612.4415,97.5357299939191
13859,42.37123,-75.24916,464567.0995565022,92.87348037558868
13860,42.45573,-74.94989,464567.0995565022,92.87348037558868
13861,42.5048,-75.14156,213442.9042,97.17862334435202
13862,42.3369,-75.9372,186349.554,97.64309768920033
13863,42.44164,-75.904,137121.3147,98.48704109332404
13864,42.29095,-76.39225,179296.9585,97.76400372888024
13865,42.06282,-75.62879,175872.486,97.82271110944215
13901,42.18253,-75.88048,191222.2928,97.55956198228185
13902,42.08895,-75.96891,464567.0995565022,92.87348037558868
13903,42.04749,-75.89573,179300.3665,97.76394530389567
13904,42.13072,-75.81587,153694.3231,98.20292203230235
13905,42.18086,-75.94476,184580.8776,97.67341896014226
14001,43.03149,-78.51154,305383.9115,95.60243439705964
14004,42.89487,-78.51008,321879.0965,95.31964950004728
14005,42.91788,-78.24703,235893.9542,96.79373418657238
14006,42.63366,-79.02056,214491.3089,97.16065003789217
14008,43.30792,-78.62728,242117.8276,96.68703532878831
14009,42.57542,-78.39241,208510.7823,97.26317708434001
14011,42.83158,-78.29784,221852.3672,97.03445587194209
14012,43.33431,-78.52572,231348.5209,96.87165873774396
14013,43.07639,-78.39704,200449.3045,97.40137887895101
14020,42.99513,-78.21508,196521.4208,97.46871648004982
14024,42.58111,-78.24431,188859.8397,97.60006265302789
14025,42.6232,-78.72609,340257.8184,95.00457422324921
14026,42.94212,-78.68794,315980.9315,95.42076458193856
14027,42.59408,-79.02067,464567.0995565022,92.87348037558868
14028,43.31498,-78.71664,254094.245,96.48171784001592
14029,42.47293,-78.26346,464567.0995565022,92.87348037558868
14030,42.56518,-78.50052,248377.2557,96.57972693966659
14031,42.98661,-78.60908,503547.5263,92.20522015527848
14032,43.04587,-78.63189,573257.9299,91.010141148725
14033,42.65865,-78.68436,366228.7626,94.55934182476986
14034,42.4985,-78.86238,211656.2491,97.20925283280275
14035,42.49099,-78.85936,464567.0995565022,92.87348037558868
14036,42.97447,-78.38712,262987.3142,96.32925967371794
14037,42.80637,-78.45448,287313.0336,95.9122321559738
14039,42.83593,-78.17101,464567.0995565022,92.87348037558868
14040,42.88809,-78.37847,293405.1732,95.80779167413797
14041,42.4059,-78.97699,464567.0995565022,92.87348037558868
14042,42.46882,-78.48377,191066.5524,97.56223191493036
14043,42.90142,-78.70431,264345.524,96.30597522929284
14047,42.68579,-78.99328,247413.3424,96.59625176938322
14048,42.48087,-79.31128,131513.864,98.58317232002452
14051,43.04168,-78.69927,518227.5712,91.95355307878414
14052,42.77054,-78.58084,426966.0344,93.51809353620718
14054,42.90606,-78.1312,222713.6094,97.01969118231722
14055,42.5536,-78.60121,307884.4821,95.55956591152321
14056,42.99183,-78.30663,464567.0995565022,92.87348037558868
14057,42.64587,-78.87542,320781.4544,95.33846690695754
14058,43.10167,-78.16211,192827.1264,97.53204954733202
14059,42.83241,-78.63678,412591.1452,93.76452918163862
14060,42.43986,-78.30884,146625.0645,98.32411373552695
14061,42.59111,-79.08949,464567.0995565022,92.87348037558868
14062,42.44364,-79.14897,195855.6521,97.4801300733659
14063,42.41451,-79.32518,209146.6045,97.25227687828927
14065,42.48741,-78.31158,187712.4734,97.6197325058353
14066,42.62381,-78.18051,161991.3267,98.06068250552305
14067,43.21565,-78.56644,241292.1641,96.70119007563197
14068,43.02696,-78.75808,448964.1368,93.14096947717715
14069,42.59984,-78.62984,301292.1917,95.67258071928921
14070,42.43673,-78.92798,153241.5186,98.21068467781977
14072,43.01673,-78.96308,383992.38,94.25481158051822
14075,42.71297,-78.82985,327680.9094,95.22018622858889
14080,42.64289,-78.54886,322067.7449,95.3164154097133
14081,42.56332,-79.06528,226660.7242,96.95202389321352
14082,42.65689,-78.38435,258294.1403,96.40971701311562
14083,42.67921,-78.43446,464567.0995565022,92.87348037558868
