zip_code,tax_rate,tax_score
10903,0.0,76.11691428323498
10904,0.0,76.11691428323498
10905,0.0,76.11691428323498
10906,0.0,76.11691428323498
10907,0.0,76.11691428323498
10908,0.0,76.11691428323498
10909,0.0,76.11691428323498
10910,0.0,76.11691428323498
10911,0.0,76.11691428323498
10912,0.0,76.11691428323498
10913,6.3,69.04176904176904
10914,0.0,76.11691428323498
10915,0.0,76.11691428323498
10916,4.62,77.29729729729729
10917,0.0,76.11691428323498
10918,5.741666666666666,71.78542178542179
10919,0.0,100.0
10920,3.9571428571428573,80.55458055458055
10921,2.2,89.1891891891892
10922,0.0,76.11691428323498
10923,2.0,90.17199017199017
10924,7.336363636363636,63.94907303998213
10925,7.766666666666667,61.83456183456183
10926,3.375,83.41523341523342
10927,2.57,87.37100737100738
10928,0.0,100.0
10929,0.0,76.11691428323498
10930,5.366666666666666,73.62817362817363
10931,0.0,76.11691428323498
10932,0.0,76.11691428323498
10933,0.0,76.11691428323498
10934,0.0,76.11691428323498
10935,0.0,76.11691428323498
10936,0.0,76.11691428323498
10937,0.0,76.11691428323498
10938,0.0,76.11691428323498
10939,0.0,76.11691428323498
10940,2.4092307692307693,88.16102816102816
10941,3.414285714285714,83.22218322218322
10942,0.0,76.11691428323498
10943,0.0,76.11691428323498
10944,0.0,76.11691428323498
10945,0.0,76.11691428323498
10946,0.0,76.11691428323498
10947,0.0,76.11691428323498
10948,0.0,76.11691428323498
10949,0.0,76.11691428323498
10950,6.663333333333333,67.25634725634725
10951,0.0,76.11691428323498
10952,13.504,33.64127764127764
10953,0.0,76.11691428323498
10954,4.1878787878787875,79.4207430571067
10955,0.0,76.11691428323498
10956,6.989473684210527,65.65369196948144
10957,0.0,76.11691428323498
10958,7.2,64.61916461916462
10959,0.0,76.11691428323498
10960,6.776470588235294,66.700390229802
10961,0.0,76.11691428323498
10962,4.1125,79.7911547911548
10963,0.0,100.0
10964,0.0,76.11691428323498
10965,4.621052631578947,77.29212466054571
10966,0.0,76.11691428323498
10967,0.0,76.11691428323498
10968,8.2,59.70515970515971
10969,0.0,76.11691428323498
10970,5.908333333333333,70.96642096642097
10971,0.0,76.11691428323498
10972,0.0,76.11691428323498
10973,7.0,65.6019656019656
10974,2.24,88.992628992629
10975,0.0,76.11691428323498
10976,0.0,76.11691428323498
10977,4.489655172413793,77.93781242057105
10978,0.0,76.11691428323498
10979,0.0,76.11691428323498
10980,3.88,80.93366093366093
10981,0.0,76.11691428323498
10982,0.0,76.11691428323498
10983,6.525,67.93611793611794
10984,0.0,100.0
10985,0.0,76.11691428323498
10986,0.0,100.0
10987,5.525,72.85012285012286
10988,0.0,76.11691428323498
10989,5.191666666666666,74.4881244881245
10990,7.757142857142857,61.88136188136188
10991,0.0,76.11691428323498
10992,2.9272727272727272,85.61536743354925
10993,0.0,100.0
10994,4.963636363636364,75.60866651775743
10995,0.0,76.11691428323498
10996,0.0,76.11691428323498
10997,0.0,76.11691428323498
10998,4.85,76.16707616707617
10999,0.0,76.11691428323498
11000,0.0,76.11691428323498
11001,6.04,70.31941031941032
11002,0.0,76.11691428323498
11003,2.0535211267605633,89.90898709208568
11004,9.046153846153846,55.547155547155555
11005,0.0,100.0
11006,0.0,76.11691428323498
11007,0.0,76.11691428323498
11008,0.0,76.11691428323498
11009,0.0,76.11691428323498
11010,6.083333333333333,70.10647010647011
11011,0.0,76.11691428323498
11012,0.0,76.11691428323498
11013,0.0,76.11691428323498
11014,0.0,76.11691428323498
11015,0.0,76.11691428323498
11016,0.0,76.11691428323498
11017,0.0,76.11691428323498
11018,0.0,76.11691428323498
11019,0.0,76.11691428323498
11020,14.6,28.25552825552826
11021,13.52,33.562653562653566
11022,0.0,76.11691428323498
11023,16.675,18.058968058968063
11024,11.6875,42.56756756756758
11025,0.0,76.11691428323498
11026,0.0,76.11691428323498
11027,0.0,76.11691428323498
11028,0.0,76.11691428323498
11029,0.0,76.11691428323498
11030,13.642857142857142,32.95893295893296
11031,0.0,76.11691428323498
11032,0.0,76.11691428323498
11033,0.0,76.11691428323498
11034,0.0,76.11691428323498
11035,0.0,76.11691428323498
11036,0.0,76.11691428323498
11037,0.0,76.11691428323498
11038,0.0,76.11691428323498
11039,0.0,76.11691428323498
11040,8.988461538461538,55.83065583065584
11041,0.0,76.11691428323498
11042,0.0,76.11691428323498
11043,0.0,76.11691428323498
11044,0.0,76.11691428323498
11045,0.0,76.11691428323498
11046,0.0,76.11691428323498
11047,0.0,76.11691428323498
11048,0.0,76.11691428323498
11049,0.0,76.11691428323498
11050,6.648780487804878,67.32786001078685
11051,0.0,76.11691428323498
11052,0.0,76.11691428323498
11053,0.0,76.11691428323498
11054,0.0,76.11691428323498
11055,0.0,76.11691428323498
11056,0.0,76.11691428323498
11057,0.0,76.11691428323498
11058,0.0,76.11691428323498
11059,0.0,76.11691428323498
11060,0.0,76.11691428323498
11061,0.0,76.11691428323498
11062,0.0,76.11691428323498
11063,0.0,76.11691428323498
11064,0.0,76.11691428323498
11065,0.0,76.11691428323498
11066,0.0,76.11691428323498
11067,0.0,76.11691428323498
11068,0.0,76.11691428323498
11069,0.0,76.11691428323498
11070,0.0,76.11691428323498
11071,0.0,76.11691428323498
11072,0.0,76.11691428323498
11073,0.0,76.11691428323498
11074,0.0,76.11691428323498
11075,0.0,76.11691428323498
11076,0.0,76.11691428323498
11077,0.0,76.11691428323498
11078,0.0,76.11691428323498
11079,0.0,76.11691428323498
11080,0.0,76.11691428323498
11081,0.0,76.11691428323498
11082,0.0,76.11691428323498
11083,0.0,76.11691428323498
11084,0.0,76.11691428323498
11085,0.0,76.11691428323498
11086,0.0,76.11691428323498
11087,0.0,76.11691428323498
11088,0.0,76.11691428323498
11089,0.0,76.11691428323498
11090,0.0,76.11691428323498
11091,0.0,76.11691428323498
11092,0.0,76.11691428323498
11093,0.0,76.11691428323498
11094,0.0,76.11691428323498
11095,0.0,76.11691428323498
11096,0.6444444444444445,96.83319683319684
11097,0.0,76.11691428323498
11098,0.0,76.11691428323498
11099,0.0,76.11691428323498
11100,0.0,76.11691428323498
11101,4.910869565217391,75.86796282448456
11102,4.409756097560976,78.33043686702223
11103,4.266666666666667,79.03357903357903
11104,5.296774193548387,73.97162558452881
11105,6.102702702702703,70.01128893020785
11106,5.547727272727273,72.73844092025911
11107,0.0,76.11691428323498
11108,0.0,76.11691428323498
11109,11.2,44.96314496314498
11110,0.0,76.11691428323498
11111,0.0,76.11691428323498
11112,0.0,76.11691428323498
11113,0.0,76.11691428323498
11114,0.0,76.11691428323498
11115,0.0,76.11691428323498
11116,0.0,76.11691428323498
11117,0.0,76.11691428323498
11118,0.0,76.11691428323498
11119,0.0,76.11691428323498
11120,0.0,76.11691428323498
11121,0.0,76.11691428323498
11122,0.0,76.11691428323498
11123,0.0,76.11691428323498
11124,0.0,76.11691428323498
11125,0.0,76.11691428323498
11126,0.0,76.11691428323498
11127,0.0,76.11691428323498
11128,0.0,76.11691428323498
11129,0.0,76.11691428323498
11130,0.0,76.11691428323498
11131,0.0,76.11691428323498
11132,0.0,76.11691428323498
11133,0.0,76.11691428323498
11134,0.0,76.11691428323498
11135,0.0,76.11691428323498
11136,0.0,76.11691428323498
11137,0.0,76.11691428323498
11138,0.0,76.11691428323498
11139,0.0,76.11691428323498
11140,0.0,76.11691428323498
11141,0.0,76.11691428323498
11142,0.0,76.11691428323498
11143,0.0,76.11691428323498
11144,0.0,76.11691428323498
11145,0.0,76.11691428323498
11146,0.0,76.11691428323498
11147,0.0,76.11691428323498
11148,0.0,76.11691428323498
11149,0.0,76.11691428323498
11150,0.0,76.11691428323498
11151,0.0,76.11691428323498
11152,0.0,76.11691428323498
11153,0.0,76.11691428323498
11154,0.0,76.11691428323498
11155,0.0,76.11691428323498
11156,0.0,76.11691428323498
11157,0.0,76.11691428323498
11158,0.0,76.11691428323498
11159,0.0,76.11691428323498
11160,0.0,76.11691428323498
11161,0.0,76.11691428323498
11162,0.0,76.11691428323498
11163,0.0,76.11691428323498
11164,0.0,76.11691428323498
11165,0.0,76.11691428323498
11166,0.0,76.11691428323498
11167,0.0,76.11691428323498
11168,0.0,76.11691428323498
11169,0.0,76.11691428323498
11170,0.0,76.11691428323498
11171,0.0,76.11691428323498
11172,0.0,76.11691428323498
11173,0.0,76.11691428323498
11174,0.0,76.11691428323498
11175,0.0,76.11691428323498
11176,0.0,76.11691428323498
11177,0.0,76.11691428323498
11178,0.0,76.11691428323498
11179,0.0,76.11691428323498
11180,0.0,76.11691428323498
11181,0.0,76.11691428323498
11182,0.0,76.11691428323498
11183,0.0,76.11691428323498
11184,0.0,76.11691428323498
11185,0.0,76.11691428323498
11186,0.0,76.11691428323498
11187,0.0,76.11691428323498
11188,0.0,76.11691428323498
11189,0.0,76.11691428323498
11190,0.0,76.11691428323498
11191,0.0,76.11691428323498
11192,0.0,76.11691428323498
11193,0.0,76.11691428323498
11194,0.0,76.11691428323498
11195,0.0,76.11691428323498
11196,0.0,76.11691428323498
11197,0.0,76.11691428323498
11198,0.0,76.11691428323498
11199,0.0,76.11691428323498
11200,0.0,76.11691428323498
11201,8.156862745098039,59.91713638772463
11202,0.0,76.11691428323498
11203,1.2833333333333334,93.69369369369369
11204,6.6169491525423725,67.48427934868613
11205,5.91764705882353,70.92065327359445
11206,4.52375,77.77027027027027
11207,1.2846938775510204,93.68700797272226
11208,1.237037037037037,93.92119392119392
11209,5.7406976744186045,71.7901834180904
11210,4.708108108108108,76.86433362109038
11211,6.771428571428571,66.72516672516673
11212,1.3329545454545455,93.44985481349117
11213,2.581159420289855,87.31616992486558
11214,6.832592592592593,66.42460642460642
11215,11.171739130434782,45.1020190150625
11216,4.480851063829787,77.98107585341629
11217,8.569230769230769,57.8907578907579
11218,5.331707317073171,73.79996404386648
11219,5.689090909090909,72.04377931650659
11220,2.66875,86.88574938574939
11221,2.746987951807229,86.50128770610698
11222,6.720370370370371,66.97606697606699
11223,7.306730769230769,64.0946890946891
11224,6.49672131147541,68.07507955048939
11225,3.477272727272727,82.91266473084656
11226,2.072093023255814,89.81772470144563
11227,0.0,76.11691428323498
11228,7.026666666666666,65.47092547092547
11229,7.871794871794871,61.31796131796132
11230,5.850847457627118,71.24890684212718
11231,8.657692307692308,57.45605745605746
11232,3.291176470588235,83.82714265067207
11233,1.8059701492537314,91.12545381202098
11234,4.493636363636363,77.91824882733974
11235,6.158536585365853,69.73692095643315
11236,1.1838709677419355,94.18245224696838
11237,2.0646153846153847,89.85446985446985
11238,7.016,65.52334152334153
11239,1.55,92.38329238329239
11240,0.0,76.11691428323498
11241,0.0,76.11691428323498
11242,0.0,76.11691428323498
11243,0.0,76.11691428323498
11244,0.0,76.11691428323498
11245,0.0,76.11691428323498
11246,0.0,76.11691428323498
11247,0.0,76.11691428323498
11248,0.0,76.11691428323498
11249,0.0,76.11691428323498
11250,0.0,76.11691428323498
11251,0.0,76.11691428323498
11252,0.0,76.11691428323498
11253,0.0,76.11691428323498
11254,0.0,76.11691428323498
11255,0.0,76.11691428323498
11256,0.0,76.11691428323498
11257,0.0,76.11691428323498
11258,0.0,76.11691428323498
11259,0.0,76.11691428323498
11260,0.0,76.11691428323498
11261,0.0,76.11691428323498
11262,0.0,76.11691428323498
11263,0.0,76.11691428323498
11264,0.0,76.11691428323498
11265,0.0,76.11691428323498
11266,0.0,76.11691428323498
11267,0.0,76.11691428323498
11268,0.0,76.11691428323498
11269,0.0,76.11691428323498
11270,0.0,76.11691428323498
11271,0.0,76.11691428323498
11272,0.0,76.11691428323498
11273,0.0,76.11691428323498
11274,0.0,76.11691428323498
11275,0.0,76.11691428323498
11276,0.0,76.11691428323498
11277,0.0,76.11691428323498
11278,0.0,76.11691428323498
11279,0.0,76.11691428323498
11280,0.0,76.11691428323498
11281,0.0,76.11691428323498
11282,0.0,76.11691428323498
11283,0.0,76.11691428323498
11284,0.0,76.11691428323498
11285,0.0,76.11691428323498
11286,0.0,76.11691428323498
11287,0.0,76.11691428323498
11288,0.0,76.11691428323498
11289,0.0,76.11691428323498
11290,0.0,76.11691428323498
11291,0.0,76.11691428323498
11292,0.0,76.11691428323498
11293,0.0,76.11691428323498
11294,0.0,76.11691428323498
11295,0.0,76.11691428323498
11296,0.0,76.11691428323498
11297,0.0,76.11691428323498
11298,0.0,76.11691428323498
11299,0.0,76.11691428323498
11300,0.0,76.11691428323498
11301,0.0,76.11691428323498
11302,0.0,76.11691428323498
11303,0.0,76.11691428323498
11304,0.0,76.11691428323498
11305,0.0,76.11691428323498
11306,0.0,76.11691428323498
11307,0.0,76.11691428323498
11308,0.0,76.11691428323498
11309,0.0,76.11691428323498
11310,0.0,76.11691428323498
11311,0.0,76.11691428323498
11312,0.0,76.11691428323498
11313,0.0,76.11691428323498
11314,0.0,76.11691428323498
11315,0.0,76.11691428323498
11316,0.0,76.11691428323498
11317,0.0,76.11691428323498
11318,0.0,76.11691428323498
11319,0.0,76.11691428323498
11320,0.0,76.11691428323498
11321,0.0,76.11691428323498
11322,0.0,76.11691428323498
11323,0.0,76.11691428323498
11324,0.0,76.11691428323498
11325,0.0,76.11691428323498
11326,0.0,76.11691428323498
11327,0.0,76.11691428323498
11328,0.0,76.11691428323498
11329,0.0,76.11691428323498
11330,0.0,76.11691428323498
11331,0.0,76.11691428323498
11332,0.0,76.11691428323498
11333,0.0,76.11691428323498
11334,0.0,76.11691428323498
11335,0.0,76.11691428323498
11336,0.0,76.11691428323498
11337,0.0,76.11691428323498
11338,0.0,76.11691428323498
11339,0.0,76.11691428323498
11340,0.0,76.11691428323498
11341,0.0,76.11691428323498
11342,0.0,76.11691428323498
11343,0.0,76.11691428323498
11344,0.0,76.11691428323498
11345,0.0,76.11691428323498
11346,0.0,76.11691428323498
11347,0.0,76.11691428323498
11348,0.0,76.11691428323498
11349,0.0,76.11691428323498
11350,0.0,76.11691428323498
11351,0.0,76.11691428323498
11352,0.0,76.11691428323498
11353,0.0,76.11691428323498
11354,7.340178571428571,63.93032643032643
11355,4.6234567901234565,77.28031061364395
11356,3.978,80.45208845208845
11357,10.296,49.40540540540541
11358,9.373076923076923,53.940653940653945
11359,0.0,76.11691428323498
11360,12.843478260869565,36.88708471317167
11361,10.387096774193548,48.95775540936832
11362,13.331818181818182,34.4873799419254
11363,13.271428571428572,34.78413478413478
11364,14.097674418604651,30.72395863093537
11365,7.533333333333333,62.98116298116299
11366,8.90952380952381,56.21855621855622
11367,6.026027397260274,70.38807175793478
11368,0.7051194539249147,96.53503953845251
11369,1.404109589041096,93.10019857965064
11370,3.172093023255814,84.41231929604022
11371,0.0,76.11691428323498
11372,2.827731092436975,86.10451551628023
11373,2.9867298578199053,85.32319480186779
11374,7.302739726027397,64.11430110060248
11375,8.452631578947368,58.46372688477952
11376,0.0,76.11691428323498
11377,3.088970588235294,84.82078335019511
11378,4.532258064516129,77.72846159942935
11379,6.163636363636364,69.71186062095154
11380,0.0,76.11691428323498
11381,0.0,76.11691428323498
11382,0.0,76.11691428323498
11383,0.0,76.11691428323498
11384,0.0,76.11691428323498
11385,3.1801204819277107,84.37287232467955
11386,0.0,76.11691428323498
11387,0.0,76.11691428323498
11388,0.0,76.11691428323498
11389,0.0,76.11691428323498
11390,0.0,76.11691428323498
11391,0.0,76.11691428323498
11392,0.0,76.11691428323498
11393,0.0,76.11691428323498
11394,0.0,76.11691428323498
11395,0.0,76.11691428323498
11396,0.0,76.11691428323498
11397,0.0,76.11691428323498
11398,0.0,76.11691428323498
11399,0.0,76.11691428323498
11400,0.0,76.11691428323498
11401,0.0,76.11691428323498
11402,0.0,76.11691428323498
11403,0.0,76.11691428323498
11404,0.0,76.11691428323498
11405,0.0,76.11691428323498
11406,0.0,76.11691428323498
11407,0.0,76.11691428323498
11408,0.0,76.11691428323498
11409,0.0,76.11691428323498
11410,0.0,76.11691428323498
11411,1.5392857142857144,92.43594243594244
11412,1.5346938775510204,92.45850674422103
11413,1.2898305084745763,93.66176654312247
11414,5.320689655172414,73.85410488858764
11415,5.67037037037037,72.13577213577214
11416,2.64,87.02702702702703
11417,3.0605263157894735,84.96055864476918
11418,2.260344827586207,88.89265440989578
11419,2.2,89.1891891891892
11420,2.421666666666667,88.0999180999181
11421,2.8132352941176473,86.17574794045382
11422,1.2488372093023257,93.86320781669619
11423,2.3,88.6977886977887
11424,0.0,76.11691428323498
11425,0.0,76.11691428323498
11426,8.172222222222222,59.84165984165985
11427,5.555172413793104,72.70185546047615
11428,2.1678571428571427,89.34713934713935
11429,0.9923076923076923,95.12379512379512
11430,0.0,76.11691428323498
11431,0.0,76.11691428323498
11432,2.69,86.78132678132678
11433,1.2857142857142858,93.68199368199369
11434,1.3345238095238094,93.44214344214345
11435,2.2071428571428573,89.15408915408915
11436,1.812,91.09582309582309
11437,0.0,76.11691428323498
11438,0.0,76.11691428323498
11439,0.0,76.11691428323498
11440,0.0,76.11691428323498
11441,0.0,76.11691428323498
11442,0.0,76.11691428323498
11443,0.0,76.11691428323498
11444,0.0,76.11691428323498
11445,0.0,76.11691428323498
11446,0.0,76.11691428323498
11447,0.0,76.11691428323498
11448,0.0,76.11691428323498
11449,0.0,76.11691428323498
11450,0.0,76.11691428323498
11451,0.0,76.11691428323498
11452,0.0,76.11691428323498
11453,0.0,76.11691428323498
11454,0.0,76.11691428323498
11455,0.0,76.11691428323498
11456,0.0,76.11691428323498
11457,0.0,76.11691428323498
11458,0.0,76.11691428323498
11459,0.0,76.11691428323498
11460,0.0,76.11691428323498
11461,0.0,76.11691428323498
11462,0.0,76.11691428323498
11463,0.0,76.11691428323498
11464,0.0,76.11691428323498
11465,0.0,76.11691428323498
11466,0.0,76.11691428323498
11467,0.0,76.11691428323498
11468,0.0,76.11691428323498
11469,0.0,76.11691428323498
11470,0.0,76.11691428323498
11471,0.0,76.11691428323498
11472,0.0,76.11691428323498
11473,0.0,76.11691428323498
11474,0.0,76.11691428323498
11475,0.0,76.11691428323498
11476,0.0,76.11691428323498
11477,0.0,76.11691428323498
11478,0.0,76.11691428323498
11479,0.0,76.11691428323498
11480,0.0,76.11691428323498
11481,0.0,76.11691428323498
11482,0.0,76.11691428323498
11483,0.0,76.11691428323498
11484,0.0,76.11691428323498
11485,0.0,76.11691428323498
11486,0.0,76.11691428323498
11487,0.0,76.11691428323498
11488,0.0,76.11691428323498
11489,0.0,76.11691428323498
11490,0.0,76.11691428323498
11491,0.0,76.11691428323498
11492,0.0,76.11691428323498
11493,0.0,76.11691428323498
11494,0.0,76.11691428323498
11495,0.0,76.11691428323498
11496,0.0,76.11691428323498
11497,0.0,76.11691428323498
11498,0.0,76.11691428323498
11499,0.0,76.11691428323498
11500,0.0,76.11691428323498
11501,4.22,79.26289926289927
11502,0.0,76.11691428323498
11503,0.0,76.11691428323498
11504,0.0,76.11691428323498
11505,0.0,76.11691428323498
11506,0.0,76.11691428323498
11507,12.0875,40.6019656019656
11508,0.0,76.11691428323498
11509,0.0,76.11691428323498
11510,3.758695652173913,81.52975109496849
11511,0.0,76.11691428323498
11512,0.0,76.11691428323498
11513,0.0,76.11691428323498
11514,3.65,82.06388206388206
11515,0.0,76.11691428323498
11516,7.178571428571429,64.72446472446472
11517,0.0,76.11691428323498
11518,7.033333333333333,65.43816543816544
11519,0.0,76.11691428323498
11520,2.2721311475409838,88.83473637571998
11521,0.0,76.11691428323498
11522,0.0,76.11691428323498
11523,0.0,76.11691428323498
11524,0.0,76.11691428323498
11525,0.0,76.11691428323498
11526,0.0,76.11691428323498
11527,0.0,76.11691428323498
11528,0.0,76.11691428323498
11529,0.0,76.11691428323498
11530,7.229411764705882,64.47463506287036
11531,0.0,76.11691428323498
11532,0.0,76.11691428323498
11533,0.0,76.11691428323498
11534,0.0,76.11691428323498
11535,0.0,76.11691428323498
11536,0.0,76.11691428323498
11537,0.0,76.11691428323498
11538,0.0,76.11691428323498
11539,0.0,76.11691428323498
11540,0.0,76.11691428323498
11541,0.0,76.11691428323498
11542,5.162162162162162,74.6331097682449
11543,0.0,76.11691428323498
11544,0.0,76.11691428323498
11545,14.55,28.50122850122851
11546,0.0,76.11691428323498
11547,0.0,76.11691428323498
11548,0.0,76.11691428323498
11549,0.0,76.11691428323498
11550,0.7125,96.4987714987715
11551,0.0,76.11691428323498
11552,5.21,74.3980343980344
11553,0.8910714285714286,95.62127062127063
11554,6.25,69.28746928746929
11555,0.0,76.11691428323498
11556,0.0,76.11691428323498
11557,9.418181818181818,53.719008264462815
11558,3.4916666666666667,82.84193284193285
11559,5.4,73.46437346437347
11560,13.233333333333333,34.97133497133498
11561,6.8159090909090905,66.50658923386197
11562,0.0,76.11691428323498
11563,5.5807692307692305,72.57607257607258
11564,0.0,76.11691428323498
11565,5.491666666666666,73.01392301392302
11566,10.694117647058823,47.449053331406276
11567,0.0,76.11691428323498
11568,15.4,24.324324324324337
11569,0.0,76.11691428323498
11570,5.6647058823529415,72.1636074577251
11571,0.0,76.11691428323498
11572,9.418181818181818,53.719008264462815
11573,0.0,76.11691428323498
11574,0.0,76.11691428323498
11575,1.0032258064516129,95.07014345724023
11576,15.961538461538462,21.564921564921562
11577,12.413333333333334,39.000819000819
11578,0.0,76.11691428323498
11579,11.32,44.37346437346438
11580,3.3327868852459015,83.62266886857051
11581,7.0321428571428575,65.44401544401545
11582,0.0,76.11691428323498
11583,0.0,76.11691428323498
11584,0.0,76.11691428323498
11585,0.0,76.11691428323498
11586,0.0,76.11691428323498
11587,0.0,76.11691428323498
11588,0.0,76.11691428323498
11589,0.0,76.11691428323498
11590,4.221875,79.2536855036855
11591,0.0,76.11691428323498
11592,0.0,76.11691428323498
11593,0.0,76.11691428323498
11594,0.0,76.11691428323498
11595,0.0,76.11691428323498
11596,8.038461538461538,60.4989604989605
11597,0.0,76.11691428323498
11598,8.905,56.24078624078624
11599,0.0,76.11691428323498
11600,0.0,76.11691428323498
11601,0.0,76.11691428323498
11602,0.0,76.11691428323498
11603,0.0,76.11691428323498
11604,0.0,76.11691428323498
11605,0.0,76.11691428323498
11606,0.0,76.11691428323498
11607,0.0,76.11691428323498
11608,0.0,76.11691428323498
11609,0.0,76.11691428323498
11610,0.0,76.11691428323498
11611,0.0,76.11691428323498
11612,0.0,76.11691428323498
11613,0.0,76.11691428323498
11614,0.0,76.11691428323498
11615,0.0,76.11691428323498
11616,0.0,76.11691428323498
11617,0.0,76.11691428323498
11618,0.0,76.11691428323498
11619,0.0,76.11691428323498
11620,0.0,76.11691428323498
11621,0.0,76.11691428323498
11622,0.0,76.11691428323498
11623,0.0,76.11691428323498
11624,0.0,76.11691428323498
11625,0.0,76.11691428323498
11626,0.0,76.11691428323498
11627,0.0,76.11691428323498
11628,0.0,76.11691428323498
11629,0.0,76.11691428323498
11630,0.0,76.11691428323498
11631,0.0,76.11691428323498
11632,0.0,76.11691428323498
11633,0.0,76.11691428323498
11634,0.0,76.11691428323498
11635,0.0,76.11691428323498
11636,0.0,76.11691428323498
11637,0.0,76.11691428323498
11638,0.0,76.11691428323498
11639,0.0,76.11691428323498
11640,0.0,76.11691428323498
11641,0.0,76.11691428323498
11642,0.0,76.11691428323498
11643,0.0,76.11691428323498
11644,0.0,76.11691428323498
11645,0.0,76.11691428323498
11646,0.0,76.11691428323498
11647,0.0,76.11691428323498
11648,0.0,76.11691428323498
11649,0.0,76.11691428323498
11650,0.0,76.11691428323498
11651,0.0,76.11691428323498
11652,0.0,76.11691428323498
11653,0.0,76.11691428323498
11654,0.0,76.11691428323498
11655,0.0,76.11691428323498
11656,0.0,76.11691428323498
11657,0.0,76.11691428323498
11658,0.0,76.11691428323498
11659,0.0,76.11691428323498
11660,0.0,76.11691428323498
11661,0.0,76.11691428323498
11662,0.0,76.11691428323498
11663,0.0,76.11691428323498
11664,0.0,76.11691428323498
11665,0.0,76.11691428323498
11666,0.0,76.11691428323498
11667,0.0,76.11691428323498
11668,0.0,76.11691428323498
11669,0.0,76.11691428323498
11670,0.0,76.11691428323498
11671,0.0,76.11691428323498
11672,0.0,76.11691428323498
11673,0.0,76.11691428323498
11674,0.0,76.11691428323498
11675,0.0,76.11691428323498
11676,0.0,76.11691428323498
11677,0.0,76.11691428323498
11678,0.0,76.11691428323498
11679,0.0,76.11691428323498
11680,0.0,76.11691428323498
11681,0.0,76.11691428323498
11682,0.0,76.11691428323498
11683,0.0,76.11691428323498
11684,0.0,76.11691428323498
11685,0.0,76.11691428323498
11686,0.0,76.11691428323498
11687,0.0,76.11691428323498
11688,0.0,76.11691428323498
11689,0.0,76.11691428323498
11690,0.0,76.11691428323498
11691,1.0933823529411764,94.6271137447608
11692,1.8233333333333333,91.04013104013104
11693,3.442105263157895,83.08547782231993
11694,4.964,75.6068796068796
11695,0.0,76.11691428323498
11696,0.0,76.11691428323498
11697,5.7,71.99017199017199
11698,0.0,76.11691428323498
11699,0.0,76.11691428323498
11700,0.0,76.11691428323498
11701,3.8454545454545452,81.10341746705383
11702,7.5928571428571425,62.688662688662696
11703,3.973913043478261,80.4721717765196
11704,4.8279069767441865,76.27564139192046
11705,8.214285714285714,59.63495963495964
11706,2.6636363636363636,86.91087781996873
11707,0.0,76.11691428323498
11708,0.0,76.11691428323498
11709,7.825,61.547911547911546
11710,7.3225,64.01719901719902
11711,0.0,76.11691428323498
11712,0.0,76.11691428323498
11713,2.046153846153846,89.94518994518995
11714,5.584,72.56019656019657
11715,6.575,67.69041769041769
11716,6.84,66.38820638820638
11717,0.8477064220183487,95.8343664765683
11718,7.866666666666666,61.34316134316135
11719,6.866666666666666,66.25716625716626
11720,5.616666666666666,72.3996723996724
11721,12.533333333333333,38.41113841113841
11722,1.3616666666666666,93.3087633087633
11723,0.0,76.11691428323498
11724,20.35,0.0
11725,10.120689655172415,50.26688130136406
11726,4.382142857142857,78.46612846612847
11727,4.7444444444444445,76.68577668577669
11728,0.0,76.11691428323498
11729,4.679310344827586,77.00584597136321
11730,5.705882352941177,71.96126607891314
11731,7.444117647058824,63.419569301922245
11732,11.933333333333334,41.35954135954136
11733,7.4714285714285715,63.28536328536329
11734,0.0,76.11691428323498
11735,5.390476190476191,73.51117351117351
11736,0.0,76.11691428323498
11737,0.0,76.11691428323498
11738,4.752941176470588,76.64402370284724
11739,0.0,76.11691428323498
11740,7.777777777777778,61.77996177996178
11741,5.637037037037037,72.2995722995723
11742,8.544444444444444,58.01255801255802
11743,9.075,55.40540540540541
11744,0.0,76.11691428323498
11745,0.0,76.11691428323498
11746,6.523809523809524,67.94196794196795
11747,9.929166666666667,51.20802620802621
11748,0.0,76.11691428323498
11749,3.94,80.63882063882065
11750,0.0,76.11691428323498
11751,7.857142857142857,61.38996138996139
11752,4.609090909090909,77.35090462363189
11753,16.02,21.277641277641294
11754,7.057894736842106,65.31747058062848
11755,4.792307692307692,76.45057645057645
11756,5.170212765957447,74.59354906163416
11757,6.888372093023256,66.1505056853894
11758,6.516666666666667,67.97706797706797
11759,0.0,76.11691428323498
11760,0.0,76.11691428323498
11761,0.0,76.11691428323498
11762,8.64,57.54299754299754
11763,3.4375,83.10810810810811
11764,8.725,57.12530712530713
11765,0.0,76.11691428323498
11766,7.908333333333333,61.13841113841114
11767,11.87,41.67076167076168
11768,6.390322580645162,68.59792343663311
11769,9.15,55.03685503685504
11770,0.0,76.11691428323498
11771,8.323076923076924,59.1003591003591
11772,3.596363636363636,82.32745141836051
11773,0.0,76.11691428323498
11774,0.0,76.11691428323498
11775,0.0,76.11691428323498
11776,5.869565217391305,71.1569276786668
11777,8.07,60.34398034398035
11778,6.73,66.92874692874693
11779,5.094594594594595,74.9651371272993
11780,7.647058823529412,62.42231536349184
11781,0.0,76.11691428323498
11782,9.591666666666667,52.86650286650287
11783,8.96,55.97051597051597
11784,4.516666666666667,77.80507780507781
11785,0.0,76.11691428323498
11786,9.275,54.42260442260442
